"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node16.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output server_9.dstat.csv 1",,,,"Date:","12 Apr 2022 16:25:31 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
12-04 16:25:52,1649802352.069,5.941,4.565,89.493,0,0,0,0,1159302,1155094,597647360,64122998784,63320064,2502647808,0,0
12-04 16:25:53,1649802353.069,6.687,4.768,88.545,0,0,0,0,1163568,1160218,597340160,64123305984,63320064,2502647808,0,0
12-04 16:25:54,1649802354.069,6.762,4.591,88.648,0,0,0,0,1162167,1162991,597516288,64123129856,63320064,2502647808,0,0
12-04 16:25:55,1649802355.069,6.837,4.351,88.813,0,0,0,0,1169911,1168291,597041152,64123604992,63320064,2502647808,0,0
12-04 16:25:56,1649802356.069,6.331,4.966,88.703,0,0,0,0,1183429,1177881,596738048,64123908096,63320064,2502647808,0,0
12-04 16:25:57,1649802357.069,6.538,4.545,88.917,0,0,0,98304,1181906,1183377,597225472,64123412480,63328256,2502647808,0,6
12-04 16:25:58,1649802358.069,6.059,4.685,89.257,0,0,0,0,1171455,1165568,597495808,64123142144,63328256,2502647808,0,0
12-04 16:25:59,1649802359.069,6.277,4.848,88.875,0,0,0,0,1160825,1149092,597147648,64123490304,63328256,2502647808,0,0
12-04 16:26:00,1649802360.068,6.454,4.073,89.474,0,0,0,0,1175700,1171841,596668416,64123969536,63328256,2502647808,0,0
12-04 16:26:01,1649802361.069,7.054,4.394,88.552,0,0,0,0,1163448,1156113,596766720,64123867136,63328256,2502651904,0,0
12-04 16:26:02,1649802362.069,6.293,4.673,89.034,0,0,0,32768,1170247,1149092,597344256,64123289600,63328256,2502651904,0,4
12-04 16:26:03,1649802363.069,5.905,4.334,89.761,0,0,0,98304,1175234,1177151,597647360,64122978304,63336448,2502651904,0,8
12-04 16:26:04,1649802364.069,5.671,4.348,89.981,0,0,0,0,1159752,1139827,597454848,64123170816,63336448,2502651904,0,0
12-04 16:26:05,1649802365.069,5.286,4.720,89.994,0,0,0,0,1158344,1137906,597245952,64123379712,63336448,2502651904,0,0
12-04 16:26:06,1649802366.069,6.324,4.960,88.717,0,0,0,0,1153197,1142825,596627456,64123998208,63336448,2502651904,0,0
12-04 16:26:07,1649802367.069,5.465,4.648,89.887,0,0,0,0,1149982,1139078,596922368,64123703296,63336448,2502651904,0,0
12-04 16:26:08,1649802368.069,6.097,3.960,89.881,0.063,0,0,90112,1168500,1169029,597471232,64123146240,63344640,2502651904,0,6
12-04 16:26:09,1649802369.069,6.339,4.786,88.875,0,0,0,0,1161111,1157933,597405696,64123211776,63344640,2502651904,0,0
12-04 16:26:10,1649802370.069,6.526,4.661,88.813,0,0,0,0,1175459,1169361,596828160,64123789312,63344640,2502651904,0,0
12-04 16:26:11,1649802371.069,5.738,4.288,89.975,0,0,0,0,1177052,1176209,597807104,64122810368,63344640,2502651904,0,0
12-04 16:26:12,1649802372.069,5.422,4.477,90.101,0,0,0,0,1179187,1176361,597340160,64123277312,63344640,2502651904,0,0
12-04 16:26:13,1649802373.069,6.036,4.978,88.986,0,0,0,90112,1178221,1159310,598237184,64122368000,63352832,2502656000,0,6
12-04 16:26:14,1649802374.069,5.180,4.548,90.272,0,0,0,0,1167191,1169661,597737472,64122867712,63352832,2502656000,0,0
12-04 16:26:15,1649802375.069,5.838,4.645,89.517,0,0,0,0,1178140,1170643,598450176,64122155008,63352832,2502656000,0,0
12-04 16:26:16,1649802376.069,5.573,4.822,89.606,0,0,0,0,1164912,1156869,597340160,64123265024,63352832,2502656000,0,0
12-04 16:26:17,1649802377.069,5.283,4.906,89.811,0,0,0,0,1171865,1164585,597532672,64123072512,63352832,2502656000,0,0
12-04 16:26:18,1649802378.069,5.247,4.425,90.329,0,0,0,114688,1157240,1155578,598470656,64122126336,63361024,2502656000,0,12
12-04 16:26:19,1649802379.069,5.330,4.124,90.546,0,0,0,0,1179066,1168377,597401600,64123195392,63361024,2502656000,0,0
12-04 16:26:20,1649802380.069,6.148,4.266,89.586,0,0,0,0,1165268,1163554,597114880,64123482112,63361024,2502656000,0,0
12-04 16:26:21,1649802381.069,5.882,4.693,89.424,0,0,0,0,1163156,1163834,596738048,64123858944,63361024,2502656000,0,0
12-04 16:26:22,1649802382.069,5.330,3.871,90.799,0,0,0,0,1166400,1157120,597143552,64123453440,63361024,2502656000,0,0
12-04 16:26:23,1649802383.069,4.617,4.364,90.955,0.063,0,0,90112,973663,891861,597295104,64123293696,63369216,2502656000,0,6
12-04 16:26:24,1649802384.069,4.777,4.023,91.201,0,0,0,0,764762,542250,596557824,64124030976,63369216,2502656000,0,0
12-04 16:26:25,1649802385.069,4.997,3.998,91.006,0,0,0,0,707680,431285,598048768,64122540032,63369216,2502656000,0,0
12-04 16:26:26,1649802386.069,4.893,3.701,91.405,0,0,0,0,710066,430434,597557248,64123031552,63369216,2502656000,0,0
12-04 16:26:27,1649802387.069,3.673,3.990,92.337,0,0,0,0,695761,419343,597716992,64122871808,63369216,2502656000,0,0
12-04 16:26:28,1649802388.069,4.468,3.839,91.693,0,0,0,327680,717624,433365,598265856,64122314752,63377408,2502656000,0,58
12-04 16:26:29,1649802389.069,3.970,4.159,91.871,0,0,0,0,715458,430370,597774336,64122806272,63377408,2502656000,0,0
12-04 16:26:30,1649802390.069,3.932,3.678,92.391,0,0,0,0,713176,430127,598085632,64122494976,63377408,2502656000,0,0
12-04 16:26:31,1649802391.069,4.216,4.154,91.630,0,0,0,0,718747,436189,597450752,64123129856,63377408,2502656000,0,0
12-04 16:26:32,1649802392.069,4.744,4.370,90.886,0,0,0,0,714972,433227,598294528,64122286080,63377408,2502656000,0,0
12-04 16:26:33,1649802393.069,4.537,3.592,91.871,0,0,0,106496,711371,430680,597549056,64123023360,63385600,2502656000,0,12
12-04 16:26:34,1649802394.069,3.982,3.982,92.035,0,0,0,0,710762,428629,598007808,64122564608,63385600,2502656000,0,0
12-04 16:26:35,1649802395.069,3.972,4.161,91.866,0,0,0,0,715272,432680,597811200,64122757120,63385600,2502660096,0,0
12-04 16:26:36,1649802396.069,4.414,3.594,91.992,0,0,0,0,708015,430174,598065152,64122503168,63385600,2502660096,0,0
12-04 16:26:37,1649802397.069,4.101,3.722,92.177,0,0,0,0,641679,394040,596332544,64124235776,63385600,2502660096,0,0
12-04 16:26:38,1649802398.069,3.655,4.159,91.997,0.189,0,0,106496,607899,381091,597762048,64122793984,63393792,2502664192,0,10
12-04 16:26:39,1649802399.069,4.274,3.897,91.829,0,0,0,0,609736,380723,597614592,64122941440,63393792,2502664192,0,0
12-04 16:26:40,1649802400.069,3.542,3.922,92.536,0,0,0,0,596540,373357,597880832,64122675200,63393792,2502664192,0,0
12-04 16:26:41,1649802401.069,4.025,3.711,92.264,0,0,0,0,528897,341612,597966848,64122589184,63393792,2502664192,0,0
12-04 16:26:42,1649802402.069,3.583,4.148,92.269,0,0,0,0,506376,330383,598028288,64122527744,63393792,2502664192,0,0
12-04 16:26:43,1649802403.069,3.650,3.713,92.637,0,0,0,114688,462491,305569,598114304,64122433536,63401984,2502664192,0,6
12-04 16:26:44,1649802404.069,3.535,3.283,93.182,0,0,0,0,409116,279823,597741568,64122806272,63401984,2502664192,0,0
12-04 16:26:45,1649802405.069,2.973,3.669,93.359,0,0,0,0,407749,280908,597221376,64123326464,63401984,2502664192,0,0
12-04 16:26:46,1649802406.069,3.038,3.481,93.481,0,0,0,0,409122,280139,596377600,64124170240,63401984,2502664192,0,0
12-04 16:26:47,1649802407.069,3.396,3.711,92.893,0,0,0,0,389922,268605,596762624,64123785216,63401984,2502664192,0,0
12-04 16:26:48,1649802408.069,3.518,3.580,92.839,0.063,0,0,90112,341715,247116,599064576,64121475072,63410176,2502664192,0,6
12-04 16:26:49,1649802409.069,2.906,3.474,93.620,0,0,0,0,314313,230471,597913600,64122626048,63410176,2502664192,0,0
12-04 16:26:50,1649802410.069,2.910,3.289,93.801,0,0,0,0,316205,233273,597504000,64123035648,63410176,2502664192,0,0
12-04 16:26:51,1649802411.069,3.074,3.701,93.225,0,0,0,0,278197,214685,597282816,64123256832,63410176,2502664192,0,0
12-04 16:26:52,1649802412.069,3.260,3.386,93.354,0,0,0,0,233780,190641,596725760,64123813888,63410176,2502664192,0,0
12-04 16:26:53,1649802413.069,2.956,3.396,93.648,0,0,0,114688,228710,189205,598089728,64122449920,63418368,2502656000,0,6
12-04 16:26:54,1649802414.069,2.965,2.965,94.069,0,0,0,32768,229332,189052,597372928,64123158528,63418368,2502664192,0,6
12-04 16:26:55,1649802415.069,3.013,3.515,93.471,0,0,0,0,229077,187800,597364736,64123166720,63418368,2502664192,0,0
12-04 16:26:56,1649802416.069,3.321,3.321,93.358,0,0,0,0,228634,188933,597041152,64123490304,63418368,2502664192,0,0
12-04 16:26:57,1649802417.069,3.569,3.193,93.237,0,0,0,0,228811,189046,596918272,64123613184,63418368,2502664192,0,0
12-04 16:26:58,1649802418.069,2.834,3.275,93.892,0,0,0,90112,222181,183290,597184512,64123338752,63426560,2502664192,0,6
12-04 16:26:59,1649802419.069,2.834,3.275,93.892,0,0,0,0,226507,187646,597270528,64123252736,63426560,2502664192,0,0
12-04 16:27:00,1649802420.069,3.331,3.017,93.652,0,0,0,0,228863,189301,597843968,64122679296,63426560,2502664192,0,0
12-04 16:27:01,1649802421.069,2.889,3.518,93.593,0,0,0,0,228307,188478,597270528,64123252736,63426560,2502664192,0,0
12-04 16:27:02,1649802422.069,2.895,3.272,93.833,0,0,0,0,228737,189813,597905408,64122617856,63426560,2502664192,0,0
12-04 16:27:03,1649802423.069,2.397,3.470,94.069,0.063,0,0,90112,216487,182523,597217280,64123293696,63434752,2502668288,0,6
12-04 16:27:04,1649802424.069,2.943,3.444,93.613,0,0,0,16384,168055,158428,597065728,64123445248,63434752,2502668288,0,2
12-04 16:27:05,1649802425.069,2.450,3.580,93.970,0,0,0,0,149611,147550,597094400,64123416576,63434752,2502668288,0,0
12-04 16:27:06,1649802426.069,2.891,3.017,94.092,0,0,0,0,149056,147639,596680704,64123830272,63434752,2502668288,0,0
12-04 16:27:07,1649802427.069,3.009,3.260,93.730,0,0,0,0,150516,149316,597827584,64122683392,63434752,2502668288,0,0
12-04 16:27:08,1649802428.069,3.256,3.381,93.363,0,0,0,98304,154401,155411,599015424,64121491456,63442944,2502664192,0,8
12-04 16:27:09,1649802429.069,2.766,3.143,94.092,0,0,0,16384,149731,148374,597381120,64123121664,63442944,2502668288,0,2
12-04 16:27:10,1649802430.069,2.214,3.099,94.687,0,0,0,0,149523,147828,598536192,64121962496,63442944,2502672384,0,0
12-04 16:27:11,1649802431.069,2.643,3.210,94.147,0,0,0,0,151046,149596,597073920,64123424768,63442944,2502672384,0,0
12-04 16:27:12,1649802432.069,2.585,3.090,94.325,0,0,0,0,150252,148508,597254144,64123244544,63442944,2502672384,0,0
12-04 16:27:13,1649802433.069,2.520,3.214,94.266,0,0,0,139264,150849,149750,597614592,64122875904,63451136,2502672384,0,8
12-04 16:27:14,1649802434.069,2.830,3.082,94.088,0,0,0,483328,149722,148992,597225472,64123265024,63451136,2502672384,0,102
12-04 16:27:15,1649802435.069,2.391,3.272,94.336,0,0,0,0,113412,114075,597684224,64122806272,63451136,2502672384,0,0
12-04 16:27:16,1649802436.069,2.326,3.143,94.532,0,0,0,0,65838,64775,597688320,64122802176,63451136,2502672384,0,0
12-04 16:27:17,1649802437.069,2.932,3.057,94.011,0,0,0,0,54907,52960,597553152,64122937344,63451136,2502672384,0,0
12-04 16:27:18,1649802438.069,5.253,4.128,90.557,0.063,0,0,106496,62341,61411,598302720,64122187776,63459328,2502656000,0,6
