"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node3.fantoch-testing.hyflowtm-pg0.apt.emulab.net",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output client_2.dstat.csv 1",,,,"Date:","11 Apr 2022 12:21:16 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
11-04 12:21:31,1649701291.031,0.125,0.188,99.499,0.188,0,0,49152,46127,68452,462712832,14245593088,126676992,1798000640,0,3
11-04 12:21:32,1649701292.031,0.188,0.125,99.688,0,0,0,0,45403,67008,462712832,14245593088,126676992,1798000640,0,0
11-04 12:21:33,1649701293.031,0.374,0.249,99.377,0,0,0,0,45816,68166,462712832,14245593088,126676992,1798000640,0,0
11-04 12:21:34,1649701294.031,0.063,0.063,99.875,0,0,0,0,45729,67852,462712832,14245593088,126676992,1798000640,0,0
11-04 12:21:35,1649701295.031,0.188,0.125,99.688,0,0,0,0,45391,67824,462712832,14245593088,126676992,1798000640,0,0
11-04 12:21:36,1649701296.031,0.188,0.125,99.687,0,0,0,0,47732,68479,463101952,14245203968,126676992,1798000640,0,0
11-04 12:21:37,1649701297.031,1.436,0.624,97.815,0.125,0,0,16384,49663,71567,463163392,14245126144,126685184,1798008832,0,2
11-04 12:21:38,1649701298.031,0.125,0.125,99.750,0,0,0,0,45505,68539,463163392,14245126144,126685184,1798008832,0,0
11-04 12:21:39,1649701299.031,0.249,0.312,99.439,0,0,0,0,45783,67724,463163392,14245126144,126685184,1798008832,0,0
11-04 12:21:40,1649701300.031,0.250,0.125,99.625,0,0,0,0,48283,69268,463196160,14245093376,126685184,1798008832,0,0
11-04 12:21:41,1649701301.031,0.187,0.250,99.563,0,0,0,0,45256,66994,463196160,14245093376,126685184,1798008832,0,0
11-04 12:21:42,1649701302.031,0.374,0.187,99.127,0.312,0,0,61440,46209,68546,463187968,14245093376,126693376,1798008832,0,4
11-04 12:21:43,1649701303.031,0.188,0.188,99.625,0,0,0,1200128,46180,67838,463122432,14245158912,126693376,1798008832,0,208
11-04 12:21:44,1649701304.031,0.312,0.250,99.438,0,0,0,0,45738,69702,463532032,14244749312,126693376,1798008832,0,0
11-04 12:21:45,1649701305.031,0.188,0.188,99.625,0,0,0,0,46604,69189,463159296,14245122048,126693376,1798008832,0,0
11-04 12:21:46,1649701306.031,0.063,0.125,99.812,0,0,0,0,46294,68957,463159296,14245122048,126693376,1798008832,0,0
11-04 12:21:47,1649701307.031,1.562,0.437,97.814,0.187,0,0,49152,50310,73253,464433152,14243835904,126701568,1798012928,0,3
11-04 12:21:48,1649701308.031,0.250,0.250,99.501,0,0,0,24576,45657,68818,464420864,14243844096,126701568,1798017024,0,4
11-04 12:21:49,1649701309.031,0.125,0.125,99.750,0,0,0,0,14788973,68696,464420864,14243844096,126701568,1798017024,0,0
11-04 12:21:50,1649701310.031,0.500,0.250,99.250,0,0,0,0,24679837,46422,451821568,14256394240,126701568,1798066176,0,0
11-04 12:21:51,1649701311.031,0,0.062,99.938,0,0,0,0,24649590,401,451489792,14256726016,126701568,1798057984,0,0
11-04 12:21:52,1649701312.031,0,0,99.812,0.188,0,0,106496,24651978,0,451420160,14256791552,126705664,1798057984,0,5
11-04 12:21:53,1649701313.031,0,0.062,99.938,0,0,0,0,24649048,0,451420160,14256791552,126705664,1798057984,0,0
11-04 12:21:54,1649701314.031,0,0,100,0,0,0,0,24652304,0,451420160,14256791552,126705664,1798057984,0,0
11-04 12:21:55,1649701315.031,0,0,100,0,0,0,0,24646270,0,451420160,14256791552,126705664,1798057984,0,0
11-04 12:21:56,1649701316.031,0,0.062,99.938,0,0,0,0,24649664,0,451420160,14256791552,126705664,1798057984,0,0
11-04 12:21:57,1649701317.031,1.250,0.438,98.312,0,0,0,0,24652964,4243,451665920,14256545792,126705664,1798070272,0,0
