"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node5.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output client_3.dstat.csv 1",,,,"Date:","12 Apr 2022 15:41:08 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
12-04 15:42:17,1649799737.231,0.063,0,99.937,0,0,0,57344,19760,19400,586280960,64126517248,70033408,2502918144,0,8
12-04 15:42:18,1649799738.231,0.063,0,99.937,0,0,0,0,19285,19802,586280960,64126517248,70033408,2502918144,0,0
12-04 15:42:19,1649799739.231,0.063,0,99.937,0,0,0,0,19353,19636,586280960,64126517248,70033408,2502918144,0,0
12-04 15:42:20,1649799740.231,0,0.125,99.875,0,0,0,49152,18824,18860,586280960,64126517248,70041600,2502909952,0,6
12-04 15:42:21,1649799741.231,1.441,0.564,97.995,0,0,0,0,25027,24856,586199040,64126590976,70041600,2502918144,0,0
12-04 15:42:22,1649799742.231,0.063,0,99.937,0,0,0,729088,19567,19650,586326016,64126464000,70041600,2502918144,0,132
12-04 15:42:23,1649799743.231,0,0,100,0,0,0,0,19931,19096,586326016,64126464000,70041600,2502918144,0,0
12-04 15:42:24,1649799744.231,0.063,0.063,99.875,0,0,0,0,19110,18832,586317824,64126472192,70041600,2502918144,0,0
12-04 15:42:25,1649799745.231,0,0,100,0,0,0,0,20139,19830,586313728,64126472192,70041600,2502922240,0,0
12-04 15:42:26,1649799746.231,0.063,0.063,99.875,0,0,0,81920,19167,19414,586305536,64126472192,70049792,2502922240,0,6
12-04 15:42:27,1649799747.231,0.063,0,99.937,0,0,0,0,20221,19442,586305536,64126472192,70049792,2502922240,0,0
12-04 15:42:28,1649799748.231,0,0,100,0,0,0,73728,19832,19120,586305536,64126472192,70049792,2502922240,0,12
12-04 15:42:29,1649799749.231,0,0,100,0,0,0,0,16297,14368,586428416,64126345216,70049792,2502926336,0,0
12-04 15:42:30,1649799750.231,0.687,0.250,99.064,0,0,0,0,3693,2347,572862464,64139862016,70049792,2502975488,0,0
12-04 15:42:31,1649799751.231,1.812,0.688,97.438,0.062,0,0,221184,5961,5026,573767680,64138948608,70057984,2502971392,0,8
12-04 15:42:32,1649799752.231,0.062,0,99.938,0,0,0,0,1680,0,573759488,64138956800,70057984,2502971392,0,0
12-04 15:42:33,1649799753.231,0.062,0,99.938,0,0,0,925696,1380,0,573759488,64138956800,70057984,2502967296,0,180
12-04 15:42:34,1649799754.231,0,0,100,0,0,0,0,2220,0,573759488,64138956800,70057984,2502967296,0,0
12-04 15:42:35,1649799755.231,0,0,100,0,0,0,0,1560,0,573759488,64138956800,70057984,2502967296,0,0
12-04 15:42:36,1649799756.231,0.062,0,99.938,0,0,0,57344,1260,0,573751296,64138956800,70066176,2502967296,0,4
12-04 15:42:37,1649799757.231,0,0,100,0,0,0,0,1320,0,573751296,64138956800,70066176,2502967296,0,0
12-04 15:42:38,1649799758.231,0.062,0,99.938,0,0,0,0,1440,0,573751296,64138956800,70066176,2502967296,0,0
12-04 15:42:39,1649799759.231,0,0.062,99.938,0,0,0,40960,1767,0,573751296,64138956800,70066176,2502967296,0,8
12-04 15:42:40,1649799760.231,0,0,100,0,0,0,0,1976,0,573751296,64138956800,70066176,2502967296,0,0
12-04 15:42:41,1649799761.231,0,0,100,0,0,0,0,1440,0,573751296,64138956800,70066176,2502967296,0,0
12-04 15:42:42,1649799762.231,2.441,1.064,96.433,0.063,0,0,24576,9319,8447,577699840,64134995968,70074368,2502979584,0,4
