"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node0.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output server_1.dstat.csv 1",,,,"Date:","12 Apr 2022 15:41:05 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
12-04 15:41:42,1649799702.732,1.835,2.468,95.696,0,0,0,114688,459124,444029,671096832,60596416512,118808576,5730541568,0,8
12-04 15:41:43,1649799703.732,2.454,2.329,95.217,0,0,0,196608,461903,448674,671780864,60595732480,118808576,5730541568,0,40
12-04 15:41:44,1649799704.732,1.899,2.342,95.759,0,0,0,0,455483,437361,670892032,60596621312,118808576,5730541568,0,0
12-04 15:41:45,1649799705.732,2.339,1.960,95.702,0,0,0,0,457025,443926,670760960,60596752384,118808576,5730541568,0,0
12-04 15:41:46,1649799706.732,2.095,1.841,96.063,0,0,0,0,450384,434331,670191616,60597321728,118808576,5730541568,0,0
12-04 15:41:47,1649799707.732,2.635,2.384,94.981,0,0,0,98304,452690,434733,671473664,60596031488,118816768,5730541568,0,6
12-04 15:41:48,1649799708.732,2.153,1.963,95.883,0,0,0,0,456434,440700,670924800,60596580352,118816768,5730541568,0,0
12-04 15:41:49,1649799709.732,3.095,2.401,94.504,0,0,0,0,481698,464490,670990336,60596514816,118816768,5730541568,0,0
12-04 15:41:50,1649799710.732,2.155,1.901,95.944,0,0,0,0,455739,442107,669937664,60597567488,118816768,5730541568,0,0
12-04 15:41:51,1649799711.732,1.971,1.844,96.186,0,0,0,0,457721,443536,670347264,60597157888,118816768,5730541568,0,0
12-04 15:41:52,1649799712.732,2.520,2.142,95.337,0,0,0,0,458980,440782,669421568,60598083584,118816768,5730541568,0,0
12-04 15:41:53,1649799713.732,2.336,2.083,95.518,0.063,0,0,90112,456411,442689,669765632,60597735424,118820864,5730541568,0,6
12-04 15:41:54,1649799714.732,2.094,1.777,96.129,0,0,0,0,449517,433408,669704192,60597796864,118820864,5730541568,0,0
12-04 15:41:55,1649799715.732,2.396,2.144,95.460,0,0,0,0,455184,440591,669769728,60597731328,118820864,5730541568,0,0
12-04 15:41:56,1649799716.732,3.125,2.312,94.562,0,0,0,0,462665,447949,669773824,60597727232,118820864,5730541568,0,0
12-04 15:41:57,1649799717.732,2.283,1.776,95.942,0,0,0,0,460697,446735,669913088,60597587968,118820864,5730541568,0,0
12-04 15:41:58,1649799718.732,2.148,2.274,95.578,0,0,0,106496,454091,439097,670289920,60597211136,118824960,5730537472,0,6
12-04 15:41:59,1649799719.732,3.030,2.273,94.697,0,0,0,0,427988,438842,671875072,60595621888,118824960,5730541568,0,0
12-04 15:42:00,1649799720.732,1.711,2.218,96.071,0,0,0,0,377337,400796,667799552,60599697408,118824960,5730541568,0,0
12-04 15:42:01,1649799721.732,1.650,1.904,96.447,0,0,0,0,362377,388247,668884992,60598611968,118824960,5730541568,0,0
12-04 15:42:02,1649799722.732,2.145,2.019,95.836,0,0,0,0,366977,394626,668774400,60598722560,118824960,5730541568,0,0
12-04 15:42:03,1649799723.732,2.089,1.772,96.139,0,0,0,0,368016,394385,669560832,60597936128,118824960,5730541568,0,0
12-04 15:42:04,1649799724.732,2.879,2.065,94.994,0.063,0,0,98304,363458,390569,668291072,60599205888,118824960,5730541568,0,6
12-04 15:42:05,1649799725.732,2.201,2.327,95.472,0,0,0,0,367331,395911,670351360,60597145600,118824960,5730541568,0,0
12-04 15:42:06,1649799726.732,2.266,2.203,95.532,0,0,0,0,368459,395815,669257728,60598239232,118824960,5730541568,0,0
12-04 15:42:07,1649799727.732,2.448,2.260,95.292,0,0,0,0,369430,395089,670023680,60597473280,118824960,5730541568,0,0
12-04 15:42:08,1649799728.732,2.698,2.070,95.232,0,0,0,0,360817,384512,668479488,60599017472,118824960,5730541568,0,0
12-04 15:42:09,1649799729.732,1.454,2.023,96.523,0,0,0,0,260099,204452,668622848,60598874112,118824960,5730541568,0,0
12-04 15:42:10,1649799730.732,2.390,1.887,95.723,0,0,0,106496,228150,140573,667430912,60600061952,118824960,5730545664,0,8
12-04 15:42:11,1649799731.732,2.009,1.758,96.234,0,0,0,0,213660,124429,668327936,60599164928,118824960,5730545664,0,0
12-04 15:42:12,1649799732.732,1.451,1.767,96.782,0,0,0,0,210193,123461,668114944,60599377920,118824960,5730545664,0,0
12-04 15:42:13,1649799733.732,1.512,1.764,96.723,0,0,0,0,193434,113115,668286976,60599205888,118824960,5730545664,0,0
12-04 15:42:14,1649799734.732,1.197,1.890,96.912,0,0,0,32768,141861,85967,666431488,60601061376,118824960,5730545664,0,6
12-04 15:42:15,1649799735.732,1.322,1.763,96.914,0,0,0,0,141566,86374,667111424,60600381440,118824960,5730545664,0,0
12-04 15:42:16,1649799736.732,2.004,1.628,96.368,0,0,0,98304,140359,85242,667611136,60599877632,118829056,5730545664,0,6
12-04 15:42:17,1649799737.732,1.449,1.638,96.912,0,0,0,0,141121,86361,667635712,60599853056,118829056,5730545664,0,0
12-04 15:42:18,1649799738.732,1.385,1.762,96.853,0,0,0,0,140276,84749,666742784,60600745984,118829056,5730545664,0,0
12-04 15:42:19,1649799739.732,1.388,1.514,97.098,0,0,0,32768,140378,86110,667729920,60599758848,118829056,5730545664,0,8
12-04 15:42:20,1649799740.732,1.828,1.702,96.469,0,0,0,0,153451,99272,667889664,60599599104,118829056,5730545664,0,0
12-04 15:42:21,1649799741.732,1.635,1.572,96.792,0,0,0,0,141840,86430,667439104,60600049664,118829056,5730545664,0,0
12-04 15:42:22,1649799742.732,1.512,1.449,96.975,0.063,0,0,98304,141614,85266,666099712,60601384960,118833152,5730545664,0,6
12-04 15:42:23,1649799743.732,1.444,1.883,96.673,0,0,0,0,139935,85106,666628096,60600856576,118833152,5730545664,0,0
12-04 15:42:24,1649799744.732,1.570,1.759,96.671,0,0,0,0,139209,84436,666402816,60601081856,118833152,5730545664,0,0
12-04 15:42:25,1649799745.732,1.263,1.516,97.220,0,0,0,0,140963,85829,667009024,60600475648,118833152,5730545664,0,0
12-04 15:42:26,1649799746.732,1.696,1.633,96.671,0,0,0,0,140743,85266,667746304,60599738368,118833152,5730545664,0,0
12-04 15:42:27,1649799747.732,1.259,1.888,96.853,0,0,0,114688,139798,84713,666001408,60601479168,118833152,5730549760,0,8
12-04 15:42:28,1649799748.732,1.451,1.451,97.098,0,0,0,0,139690,85123,666488832,60600991744,118833152,5730549760,0,0
12-04 15:42:29,1649799749.732,1.449,1.386,97.164,0,0,0,0,100786,64446,666247168,60601200640,118833152,5730549760,0,0
12-04 15:42:30,1649799750.732,1.819,1.694,96.487,0,0,0,0,88099,60251,665907200,60601540608,118833152,5730549760,0,0
12-04 15:42:31,1649799751.732,1.754,1.566,96.679,0,0,0,0,86411,58228,665120768,60602327040,118833152,5730549760,0,0
12-04 15:42:32,1649799752.732,1.196,1.574,97.229,0,0,0,98304,81501,54200,666025984,60601421824,118833152,5730549760,0,6
12-04 15:42:33,1649799753.732,1.256,1.759,96.985,0,0,0,0,76019,50961,666587136,60600860672,118833152,5730549760,0,0
12-04 15:42:34,1649799754.732,1.253,1.692,97.055,0,0,0,0,35883,29245,665235456,60602212352,118833152,5730549760,0,0
12-04 15:42:35,1649799755.732,1.317,1.567,97.116,0,0,0,0,24914,23469,664936448,60602511360,118833152,5730549760,0,0
12-04 15:42:36,1649799756.732,1.376,1.689,96.936,0,0,0,0,24206,23731,664252416,60603195392,118833152,5730549760,0,0
12-04 15:42:37,1649799757.732,1.066,1.755,97.116,0.063,0,0,98304,25340,23600,664420352,60603023360,118837248,5730549760,0,6
12-04 15:42:38,1649799758.732,1.443,1.380,97.177,0,0,0,0,24974,23469,665403392,60602040320,118837248,5730549760,0,0
12-04 15:42:39,1649799759.732,1.195,1.384,97.421,0,0,0,0,25493,23731,663916544,60603527168,118837248,5730549760,0,0
12-04 15:42:40,1649799760.732,1.318,1.381,97.301,0,0,0,0,25030,23469,664010752,60603432960,118837248,5730549760,0,0
12-04 15:42:41,1649799761.732,4.075,2.257,93.668,0,0,0,0,55762,61497,666976256,60600467456,118837248,5730562048,0,0
