"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node2.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output server_2.dstat.csv 1",,,,"Date:","12 Apr 2022 14:11:08 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
12-04 14:11:41,1649794301.343,2.250,1.375,96.375,0,0,0,0,333625,317319,592748544,64109211648,70545408,2510999552,0,0
12-04 14:11:42,1649794302.343,1.758,1.444,96.798,0,0,0,0,334126,323258,592621568,64109338624,70545408,2510999552,0,0
12-04 14:11:43,1649794303.343,1.698,1.384,96.918,0,0,0,0,337353,322236,593637376,64108322816,70545408,2510999552,0,0
12-04 14:11:44,1649794304.343,1.820,1.381,96.798,0,0,0,131072,336051,323471,592621568,64109338624,70545408,2510999552,0,30
12-04 14:11:45,1649794305.343,1.573,1.385,97.042,0,0,0,98304,338499,323261,592228352,64109723648,70553600,2510999552,0,6
12-04 14:11:46,1649794306.343,1.391,1.201,97.408,0,0,0,0,336732,324046,591601664,64110350336,70553600,2510999552,0,0
12-04 14:11:47,1649794307.343,2.188,1.500,96.312,0,0,0,0,338840,324083,592863232,64109088768,70553600,2510999552,0,0
12-04 14:11:48,1649794308.343,1.267,1.140,97.593,0,0,0,0,340053,328322,591982592,64109969408,70553600,2510999552,0,0
12-04 14:11:49,1649794309.343,1.206,1.079,97.716,0,0,0,0,345347,329463,592601088,64109350912,70553600,2510999552,0,0
12-04 14:11:50,1649794310.343,1.269,0.952,97.779,0,0,0,98304,337488,328003,592719872,64109223936,70561792,2510999552,0,6
12-04 14:11:51,1649794311.343,1.074,1.200,97.726,0,0,0,0,267228,236172,592371712,64109572096,70561792,2510999552,0,0
12-04 14:11:52,1649794312.343,1.004,1.129,97.867,0,0,0,0,103914,63415,592388096,64109555712,70561792,2510999552,0,0
12-04 14:11:53,1649794313.342,0.882,0.819,98.299,0,0,0,0,104017,63143,592310272,64109633536,70561792,2510999552,0,0
12-04 14:11:54,1649794314.343,1.004,0.942,98.054,0,0,0,0,104699,63296,592199680,64109744128,70561792,2510999552,0,0
12-04 14:11:55,1649794315.343,1.190,1.003,97.744,0.063,0,0,98304,105127,63385,592445440,64109490176,70569984,2510999552,0,6
12-04 14:11:56,1649794316.343,0.754,1.131,98.116,0,0,0,0,102320,62804,592453632,64109481984,70569984,2510999552,0,0
12-04 14:11:57,1649794317.343,0.880,1.006,98.114,0,0,0,0,103795,63732,592351232,64109584384,70569984,2510999552,0,0
12-04 14:11:58,1649794318.343,1.191,0.940,97.868,0,0,0,0,104216,62563,592748544,64109187072,70569984,2510999552,0,0
12-04 14:11:59,1649794319.343,0.941,1.192,97.867,0,0,0,0,105039,63835,592367616,64109568000,70569984,2510999552,0,0
12-04 14:12:00,1649794320.343,0.693,0.882,98.426,0,0,0,98304,74838,47500,592629760,64109297664,70578176,2510999552,0,6
12-04 14:12:01,1649794321.343,0.503,0.880,98.617,0,0,0,0,13174,11080,592019456,64109907968,70578176,2510999552,0,0
12-04 14:12:02,1649794322.343,0.878,0.815,98.307,0,0,0,0,13326,11099,591716352,64110211072,70578176,2510999552,0,0
