"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node5.fantoch-testing.hyflowtm-pg0.apt.emulab.net",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output client_3.dstat.csv 1",,,,"Date:","11 Apr 2022 09:55:33 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
11-04 09:56:03,1649692563.071,0.063,0,99.937,0,0,0,0,18085,23466,454385664,14879399936,22736896,1314377728,0,0
11-04 09:56:04,1649692564.071,1.001,0.626,98.373,0,0,0,0,23450,28581,455274496,14878511104,22736896,1314381824,0,0
11-04 09:56:05,1649692565.071,0,0,100,0,0,0,12288,19683,23658,455266304,14878519296,22736896,1314377728,0,2
11-04 09:56:06,1649692566.071,0.063,0,99.937,0,0,0,0,20180,23794,455327744,14878453760,22736896,1314381824,0,0
11-04 09:56:07,1649692567.071,0.125,0,99.875,0,0,0,0,18644,22364,455327744,14878453760,22736896,1314381824,0,0
11-04 09:56:08,1649692568.071,0.063,0.063,99.625,0.250,0,0,53248,18189,24596,455319552,14878453760,22745088,1314381824,0,4
11-04 09:56:09,1649692569.071,0.063,0,99.937,0,0,0,0,19305,23466,455319552,14878453760,22745088,1314381824,0,0
11-04 09:56:10,1649692570.071,0,0.063,99.937,0,0,0,45056,21820,24418,455319552,14878453760,22745088,1314381824,0,9
11-04 09:56:11,1649692571.071,0.062,0.062,99.875,0,0,0,0,19809,23194,455319552,14878453760,22745088,1314381824,0,0
11-04 09:56:12,1649692572.071,0.062,0.062,99.875,0,0,0,0,19311,24102,455319552,14878453760,22745088,1314381824,0,0
11-04 09:56:13,1649692573.071,0.063,0,99.937,0,0,0,0,18662,23494,455319552,14878453760,22745088,1314381824,0,0
11-04 09:56:14,1649692574.071,1.064,0.438,98.372,0.125,0,0,16384,22215,26867,456478720,14877286400,22753280,1314381824,0,2
11-04 09:56:15,1649692575.071,0.125,0.125,99.750,0,0,0,647168,20147,25330,455307264,14878457856,22753280,1314381824,0,122
11-04 09:56:16,1649692576.071,0.125,0.062,99.813,0,0,0,0,17673,24052,455405568,14878359552,22753280,1314381824,0,0
11-04 09:56:17,1649692577.071,0,0,100,0,0,0,0,19711,24088,455405568,14878359552,22753280,1314381824,0,0
11-04 09:56:18,1649692578.071,0.125,0,99.875,0,0,0,0,19982,23494,455405568,14878359552,22753280,1314381824,0,0
11-04 09:56:19,1649692579.071,0.062,0.125,99.688,0.125,0,0,32768,17713,22908,455397376,14878359552,22761472,1314381824,0,2
11-04 09:56:20,1649692580.071,0.063,0,99.937,0,0,0,0,17928,23480,455397376,14878359552,22761472,1314381824,0,0
11-04 09:56:21,1649692581.071,0.063,0,99.937,0,0,0,0,18745,24624,455397376,14878359552,22761472,1314381824,0,0
11-04 09:56:22,1649692582.071,0.063,0,99.937,0,0,0,0,16893,23180,455397376,14878359552,22761472,1314381824,0,0
11-04 09:56:23,1649692583.071,0.063,0,99.937,0,0,0,0,17622,23466,455397376,14878359552,22761472,1314381824,0,0
11-04 09:56:24,1649692584.071,0.125,0,99.875,0,0,0,0,18110,23180,455397376,14878359552,22761472,1314381824,0,0
11-04 09:56:25,1649692585.071,1.249,0.625,98.001,0.125,0,0,16384,23523,28759,456224768,14877515776,22769664,1314390016,0,2
11-04 09:56:26,1649692586.071,0.063,0,99.937,0,0,0,0,18210,23766,456216576,14877523968,22769664,1314390016,0,0
11-04 09:56:27,1649692587.071,0.125,0,99.875,0,0,0,0,18141,22908,456216576,14877523968,22769664,1314390016,0,0
11-04 09:56:28,1649692588.071,0.062,0.062,99.875,0,0,0,0,17652,23752,456216576,14877523968,22769664,1314390016,0,0
11-04 09:56:29,1649692589.071,0.063,0,99.937,0,0,0,0,17301,23452,456216576,14877523968,22769664,1314390016,0,0
11-04 09:56:30,1649692590.071,0.125,0,99.688,0.188,0,0,57344,18992,24910,456208384,14877523968,22777856,1314390016,0,4
11-04 09:56:31,1649692591.071,0,0,100,0,0,0,0,18976,23780,456175616,14877556736,22777856,1314390016,0,0
11-04 09:56:32,1649692592.071,0.062,0.062,99.875,0,0,0,0,16750,23194,456175616,14877556736,22777856,1314390016,0,0
11-04 09:56:33,1649692593.071,0.063,0,99.937,0,0,0,0,18201,22908,456175616,14877556736,22777856,1314390016,0,0
11-04 09:56:34,1649692594.071,0,0.125,99.875,0,0,0,0,17905,22364,456163328,14877564928,22777856,1314394112,0,0
11-04 09:56:35,1649692595.071,1.129,0.376,98.307,0.188,0,0,32768,23229,29711,456163328,14877556736,22786048,1314394112,0,3
11-04 09:56:36,1649692596.071,0.063,0,99.937,0,0,0,8192,19265,24024,456196096,14877523968,22786048,1314394112,0,1
11-04 09:56:37,1649692597.071,0.063,0.063,99.875,0,0,0,0,18228,23494,456196096,14877523968,22786048,1314394112,0,0
11-04 09:56:38,1649692598.071,0.062,0.062,99.875,0,0,0,0,17056,22364,456196096,14877523968,22786048,1314394112,0,0
11-04 09:56:39,1649692599.071,0.062,0.062,99.875,0,0,0,0,17608,22758,456196096,14877523968,22786048,1314394112,0,0
11-04 09:56:40,1649692600.071,0.063,0.063,99.750,0.125,0,0,32768,20259,24716,456187904,14877523968,22794240,1314394112,0,2
11-04 09:56:41,1649692601.071,0.063,0,99.937,0,0,0,8192,17397,22378,456183808,14877523968,22794240,1314398208,0,1
11-04 09:56:42,1649692602.071,0.125,0.062,99.812,0,0,0,0,18210,23766,456183808,14877523968,22794240,1314398208,0,0
11-04 09:56:43,1649692603.071,0.125,0,99.875,0,0,0,0,14685,23480,456183808,14877523968,22794240,1314398208,0,0
11-04 09:56:44,1649692604.071,0.125,0,99.875,0,0,0,0,18021,23194,456183808,14877523968,22794240,1314398208,0,0
11-04 09:56:45,1649692605.071,1.188,0.438,98.375,0,0,0,0,21552,26845,457752576,14875955200,22794240,1314398208,0,0
11-04 09:56:46,1649692606.071,0.063,0.125,99.625,0.188,0,0,61440,19491,26182,455917568,14877782016,22802432,1314398208,0,9
11-04 09:56:47,1649692607.071,0.063,0.063,99.875,0,0,0,0,17664,23574,455917568,14877782016,22802432,1314398208,0,0
11-04 09:56:48,1649692608.071,0,0.063,99.937,0,0,0,0,18669,23466,455909376,14877790208,22802432,1314398208,0,0
11-04 09:56:49,1649692609.071,0.187,0,99.813,0,0,0,0,19098,24338,455909376,14877790208,22802432,1314398208,0,0
11-04 09:56:50,1649692610.071,0.063,0,99.937,0,0,0,0,18982,23480,455909376,14877790208,22802432,1314398208,0,0
11-04 09:56:51,1649692611.071,0.062,0.062,99.750,0.125,0,0,32768,18183,23166,455901184,14877790208,22810624,1314398208,0,2
11-04 09:56:52,1649692612.071,0.125,0,99.875,0,0,0,0,18460,23480,455901184,14877790208,22810624,1314398208,0,0
11-04 09:56:53,1649692613.071,0.125,0,99.875,0,0,0,0,20970,24324,455901184,14877790208,22810624,1314398208,0,0
11-04 09:56:54,1649692614.071,0,0.063,99.937,0,0,0,0,21073,22936,455901184,14877790208,22810624,1314398208,0,0
11-04 09:56:55,1649692615.071,0.063,0,99.937,0,0,0,0,19717,23236,455892992,14877798400,22810624,1314398208,0,0
11-04 09:56:56,1649692616.071,1.316,0.501,98.058,0.125,0,0,663552,23583,27758,455839744,14877843456,22818816,1314398208,0,126
11-04 09:56:57,1649692617.071,0.125,0.062,99.813,0,0,0,0,21429,24439,455806976,14877876224,22818816,1314398208,0,0
11-04 09:56:58,1649692618.071,0.125,0.062,99.812,0,0,0,0,17722,23508,455806976,14877876224,22818816,1314398208,0,0
11-04 09:56:59,1649692619.071,0.063,0,99.937,0,0,0,0,18844,24024,455806976,14877876224,22818816,1314398208,0,0
11-04 09:57:00,1649692620.071,0.062,0.062,99.875,0,0,0,0,17780,23288,455806976,14877876224,22818816,1314398208,0,0
11-04 09:57:01,1649692621.071,0.188,0,99.688,0.125,0,0,32768,19311,23516,455798784,14877876224,22827008,1314398208,0,2
11-04 09:57:02,1649692622.071,0.062,0.125,99.813,0,0,0,0,19865,23466,455798784,14877876224,22827008,1314398208,0,0
11-04 09:57:03,1649692623.071,0,0,100,0,0,0,0,19182,24094,455798784,14877876224,22827008,1314398208,0,0
11-04 09:57:04,1649692624.071,0.125,0.062,99.812,0,0,0,0,19313,24052,455798784,14877876224,22827008,1314398208,0,0
11-04 09:57:05,1649692625.071,0.062,0.062,99.875,0,0,0,0,17649,22894,455794688,14877876224,22827008,1314402304,0,0
11-04 09:57:06,1649692626.071,1.189,0.501,98.185,0.125,0,0,32768,24110,28302,456830976,14876831744,22835200,1314402304,0,3
11-04 09:57:07,1649692627.071,0.063,0,99.937,0,0,0,0,18258,23853,456957952,14876704768,22835200,1314402304,0,0
11-04 09:57:08,1649692628.071,0.062,0.062,99.875,0,0,0,0,18586,24052,456957952,14876704768,22835200,1314402304,0,0
11-04 09:57:09,1649692629.071,0.063,0.063,99.875,0,0,0,0,18124,23480,456957952,14876704768,22835200,1314402304,0,0
11-04 09:57:10,1649692630.071,0.063,0,99.937,0,0,0,0,17747,20224,457461760,14876196864,22835200,1314406400,0,0
11-04 09:57:11,1649692631.071,0.375,0.063,99.562,0,0,0,65536,6034,2882,444506112,14889095168,22843392,1314451456,0,6
11-04 09:57:12,1649692632.071,0,0,100,0,0,0,0,4120,401,443756544,14889840640,22843392,1314451456,0,0
11-04 09:57:13,1649692633.071,0.062,0,99.938,0,0,0,0,3962,0,443756544,14889840640,22843392,1314451456,0,0
11-04 09:57:14,1649692634.071,0,0,100,0,0,0,0,3672,0,443756544,14889840640,22843392,1314451456,0,0
11-04 09:57:15,1649692635.071,0,0,100,0,0,0,0,3364,64,443756544,14889840640,22843392,1314451456,0,0
11-04 09:57:16,1649692636.071,0.811,0.437,98.502,0.250,0,0,110592,6849,2821,445071360,14888517632,22851584,1314459648,0,3
