"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node7.fantoch-testing.hyflowtm-pg0.apt.emulab.net",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output client_4.dstat.csv 1",,,,"Date:","11 Apr 2022 09:55:33 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
11-04 09:56:14,1649692574.053,1.251,0.625,98.124,0,0,0,0,39470,54499,473260032,14251028480,123637760,1785880576,0,0
11-04 09:56:15,1649692575.053,0.313,0.125,99.437,0.125,0,0,28672,37206,54174,467210240,14257070080,123641856,1785876480,0,2
11-04 09:56:16,1649692576.053,0.125,0,99.875,0,0,0,0,37373,53640,467210240,14257070080,123641856,1785876480,0,0
11-04 09:56:17,1649692577.053,0.063,0,99.937,0,0,0,0,25383,30866,467206144,14257070080,123641856,1785880576,0,0
11-04 09:56:18,1649692578.053,0.375,0.062,99.562,0,0,0,651264,4754,1193,453713920,14270513152,123641856,1785921536,0,126
11-04 09:56:19,1649692579.053,0,0,100,0,0,0,0,3264,64,453713920,14270513152,123641856,1785921536,0,0
11-04 09:56:20,1649692580.053,0.062,0,99.688,0.250,0,0,114688,3208,0,453611520,14270611456,123645952,1785921536,0,5
11-04 09:56:21,1649692581.053,0,0,100,0,0,0,0,3202,102,453611520,14270611456,123645952,1785921536,0,0
11-04 09:56:22,1649692582.053,0.062,0,99.938,0,0,0,0,2720,0,453611520,14270611456,123645952,1785921536,0,0
11-04 09:56:23,1649692583.053,0,0,100,0,0,0,0,3474,0,453611520,14270611456,123645952,1785921536,0,0
11-04 09:56:24,1649692584.053,0,0,100,0,0,0,0,0,0,453611520,14270611456,123645952,1785921536,0,0
11-04 09:56:25,1649692585.053,1.249,0.437,98.314,0,0,0,0,8535,4243,453345280,14270877696,123645952,1785921536,0,0
11-04 09:56:26,1649692586.053,0.062,0,99.812,0.125,0,0,36864,3440,722,453337088,14270877696,123654144,1785921536,0,2
11-04 09:56:27,1649692587.053,0,0,100,0,0,0,0,3671,0,453337088,14270877696,123654144,1785921536,0,0
11-04 09:56:28,1649692588.053,0.062,0,99.938,0,0,0,0,3536,0,453337088,14270877696,123654144,1785921536,0,0
11-04 09:56:29,1649692589.053,0,0,100,0,0,0,0,2284,0,453337088,14270877696,123654144,1785921536,0,0
11-04 09:56:30,1649692590.053,0,0,100,0,0,0,0,2991,0,453337088,14270877696,123654144,1785921536,0,0
11-04 09:56:31,1649692591.053,0.062,0,99.938,0,0,0,0,3656,0,453337088,14270877696,123654144,1785921536,0,0
11-04 09:56:32,1649692592.053,0,0,99.875,0.125,0,0,12288,3371,0,453328896,14270877696,123662336,1785921536,0,2
11-04 09:56:33,1649692593.053,0.062,0,99.938,0,0,0,61440,2868,0,453328896,14270877696,123662336,1785921536,0,12
11-04 09:56:34,1649692594.053,0,0,100,0,0,0,0,4431,0,453328896,14270877696,123662336,1785921536,0,0
11-04 09:56:35,1649692595.053,0,0,100,0,0,0,0,2944,94,453328896,14270877696,123662336,1785921536,0,0
11-04 09:56:36,1649692596.053,0.062,0,99.938,0,0,0,0,4609,0,453328896,14270877696,123662336,1785921536,0,0
11-04 09:56:37,1649692597.053,0,0,100,0,0,0,0,3468,0,453328896,14270877696,123662336,1785921536,0,0
11-04 09:56:38,1649692598.053,0.062,0,99.875,0.062,0,0,20480,3536,0,453320704,14270877696,123670528,1785921536,0,4
11-04 09:56:39,1649692599.053,0,0,100,0,0,0,0,2854,94,453320704,14270877696,123670528,1785921536,0,0
11-04 09:56:40,1649692600.053,0,0,100,0,0,0,0,4945,0,453320704,14270877696,123670528,1785921536,0,0
11-04 09:56:41,1649692601.053,0.062,0,99.938,0,0,0,0,2856,0,453316608,14270877696,123670528,1785925632,0,0
11-04 09:56:42,1649692602.053,0,0,100,0,0,0,0,3332,0,453316608,14270877696,123670528,1785925632,0,0
11-04 09:56:43,1649692603.053,0.062,0,99.938,0,0,0,0,4392,0,453316608,14270877696,123670528,1785925632,0,0
11-04 09:56:44,1649692604.053,0,0,99.812,0.188,0,0,24576,2964,0,453312512,14270877696,123674624,1785925632,0,3
11-04 09:56:45,1649692605.053,0,0,100,0,0,0,0,3508,0,453312512,14270877696,123674624,1785925632,0,0
11-04 09:56:46,1649692606.053,0.062,0,99.938,0,0,0,0,3128,0,453312512,14270877696,123674624,1785925632,0,0
11-04 09:56:47,1649692607.053,0,0,100,0,0,0,0,3516,94,453312512,14270877696,123674624,1785925632,0,0
11-04 09:56:48,1649692608.053,0.062,0,99.938,0,0,0,471040,3984,0,453312512,14270877696,123674624,1785925632,0,91
11-04 09:56:49,1649692609.053,0,0,100,0,0,0,0,3604,0,453345280,14270844928,123674624,1785925632,0,0
11-04 09:56:50,1649692610.053,0,0,99.875,0.125,0,0,12288,4567,0,453337088,14270844928,123682816,1785925632,0,2
11-04 09:56:51,1649692611.053,0.062,0,99.938,0,0,0,0,3264,0,453337088,14270844928,123682816,1785925632,0,0
11-04 09:56:52,1649692612.053,0,0,100,0,0,0,0,4360,0,453337088,14270844928,123682816,1785925632,0,0
11-04 09:56:53,1649692613.053,0.062,0,99.938,0,0,0,0,6255,0,453369856,14270812160,123682816,1785925632,0,0
11-04 09:56:54,1649692614.053,0,0,100,0,0,0,0,6722,0,453369856,14270812160,123682816,1785925632,0,0
11-04 09:56:55,1649692615.053,0,0,100,0,0,0,0,4162,0,453369856,14270812160,123682816,1785925632,0,0
11-04 09:56:56,1649692616.053,0.062,0,99.875,0.062,0,0,12288,5120,0,453365760,14270812160,123686912,1785925632,0,2
11-04 09:56:57,1649692617.053,0,0,100,0,0,0,0,5774,0,453365760,14270812160,123686912,1785925632,0,0
11-04 09:56:58,1649692618.053,0.062,0,99.938,0,0,0,0,3560,0,453365760,14270812160,123686912,1785925632,0,0
11-04 09:56:59,1649692619.053,0,0,100,0,0,0,4096,3452,0,453365760,14270812160,123686912,1785925632,0,1
11-04 09:57:00,1649692620.053,0.062,0,99.938,0,0,0,0,4038,0,453365760,14270812160,123686912,1785925632,0,0
11-04 09:57:01,1649692621.053,0,0,100,0,0,0,0,4626,0,453365760,14270812160,123686912,1785925632,0,0
11-04 09:57:02,1649692622.053,0.062,0,99.812,0.125,0,0,12288,4152,64,453390336,14270779392,123695104,1785925632,0,2
11-04 09:57:03,1649692623.053,0,0,100,0,0,0,0,4568,64,453382144,14270787584,123695104,1785925632,0,0
11-04 09:57:04,1649692624.053,0,0,100,0,0,0,0,4500,0,453382144,14270787584,123695104,1785925632,0,0
11-04 09:57:05,1649692625.053,0.062,0,99.938,0,0,0,0,3260,0,453382144,14270787584,123695104,1785925632,0,0
11-04 09:57:06,1649692626.053,0,0,100,0,0,0,0,4750,0,453382144,14270787584,123695104,1785925632,0,0
11-04 09:57:07,1649692627.053,0.062,0,99.938,0,0,0,0,0,0,453382144,14270787584,123695104,1785925632,0,0
11-04 09:57:08,1649692628.053,0,0,99.875,0.125,0,0,12288,3242,64,453373952,14270787584,123703296,1785925632,0,2
11-04 09:57:09,1649692629.053,0,0.062,99.938,0,0,0,16384,4147,0,453373952,14270787584,123703296,1785925632,0,3
11-04 09:57:10,1649692630.053,0.062,0,99.938,0,0,0,0,3430,0,453373952,14270787584,123703296,1785925632,0,0
11-04 09:57:11,1649692631.053,0,0,100,0,0,0,0,3974,0,453373952,14270787584,123703296,1785925632,0,0
11-04 09:57:12,1649692632.053,0.062,0,99.938,0,0,0,0,3820,0,453373952,14270787584,123703296,1785925632,0,0
11-04 09:57:13,1649692633.053,0,0,100,0,0,0,0,3684,0,453373952,14270787584,123703296,1785925632,0,0
11-04 09:57:14,1649692634.053,0,0,99.875,0.125,0,0,12288,3718,0,453365760,14270787584,123711488,1785925632,0,2
11-04 09:57:15,1649692635.053,0.062,0,99.938,0,0,0,0,3780,0,453365760,14270787584,123711488,1785925632,0,0
11-04 09:57:16,1649692636.053,0,0,100,0,0,0,0,3372,0,453365760,14270787584,123711488,1785925632,0,0
