"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node16.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output server_9.dstat.csv 1",,,,"Date:","12 Apr 2022 16:45:45 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
12-04 16:46:35,1649803595.165,7.314,6.023,86.663,0,0,0,0,1168420,1125988,603176960,64115585024,64106496,2502717440,0,0
12-04 16:46:36,1649803596.165,6.914,6.049,87.037,0,0,0,0,1178576,1134895,602382336,64116379648,64106496,2502717440,0,0
12-04 16:46:37,1649803597.165,6.442,5.316,88.243,0,0,0,90112,1166095,1126896,601313280,64117436416,64114688,2502721536,0,6
12-04 16:46:38,1649803598.165,6.988,5.690,87.322,0,0,0,0,1151942,1092666,602058752,64116690944,64114688,2502721536,0,0
12-04 16:46:39,1649803599.165,7.116,5.755,87.129,0,0,0,0,1174410,1124193,601649152,64117100544,64114688,2502721536,0,0
12-04 16:46:40,1649803600.165,7.768,5.240,86.991,0,0,0,0,1167395,1124894,602386432,64116363264,64114688,2502721536,0,0
12-04 16:46:41,1649803601.165,6.572,5.952,87.477,0,0,0,0,1160118,1124578,602673152,64116076544,64114688,2502721536,0,0
12-04 16:46:42,1649803602.165,6.305,5.743,87.890,0.062,0,0,106496,1176685,1128427,602554368,64116187136,64122880,2502721536,0,8
12-04 16:46:43,1649803603.165,6.899,5.469,87.632,0,0,0,0,1176828,1132634,602267648,64116473856,64122880,2502721536,0,0
12-04 16:46:44,1649803604.165,7.364,5.446,87.191,0,0,0,0,1163535,1115655,602136576,64116604928,64122880,2502721536,0,0
12-04 16:46:45,1649803605.165,6.974,5.106,87.920,0,0,0,0,1162134,1106119,602615808,64116125696,64122880,2502721536,0,0
12-04 16:46:46,1649803606.165,6.534,5.725,87.741,0,0,0,0,1168275,1122505,602075136,64116666368,64122880,2502721536,0,0
12-04 16:46:47,1649803607.165,7.465,5.490,87.045,0,0,0,98304,1153294,1111816,602341376,64116391936,64131072,2502721536,0,8
12-04 16:46:48,1649803608.165,6.363,5.365,88.272,0,0,0,0,1145669,1088127,602202112,64116531200,64131072,2502721536,0,0
12-04 16:46:49,1649803609.165,6.519,6.642,86.839,0,0,0,0,1132820,1102241,601858048,64116871168,64131072,2502725632,0,0
12-04 16:46:50,1649803610.165,6.937,6.139,86.924,0,0,0,0,1064046,1057758,602284032,64116445184,64131072,2502725632,0,0
12-04 16:46:51,1649803611.165,6.848,5.737,87.415,0,0,0,0,1043195,1059614,601989120,64116740096,64131072,2502725632,0,0
12-04 16:46:52,1649803612.165,7.466,5.936,86.597,0,0,0,81920,1059678,1064158,602890240,64115798016,64139264,2502725632,0,6
12-04 16:46:53,1649803613.165,6.728,5.988,87.284,0,0,0,0,1061748,1075340,602677248,64116011008,64139264,2502725632,0,0
12-04 16:46:54,1649803614.165,7.103,5.188,87.708,0,0,0,32768,984320,909927,602148864,64116539392,64139264,2502725632,0,6
12-04 16:46:55,1649803615.165,6.076,5.270,88.655,0,0,0,0,838075,605989,602722304,64115965952,64139264,2502725632,0,0
12-04 16:46:56,1649803616.165,5.915,5.607,88.478,0,0,0,0,766338,433676,601763840,64116924416,64139264,2502725632,0,0
12-04 16:46:57,1649803617.165,5.342,5.217,89.379,0.062,0,0,114688,740934,392546,603074560,64115601408,64147456,2502729728,0,10
12-04 16:46:58,1649803618.165,6.126,4.827,89.047,0,0,0,0,740484,390233,602316800,64116359168,64147456,2502729728,0,0
12-04 16:46:59,1649803619.165,6.076,4.712,89.213,0,0,0,32768,734510,389484,602476544,64116199424,64147456,2502729728,0,8
12-04 16:47:00,1649803620.165,6.281,5.049,88.670,0,0,0,0,736262,391023,602939392,64115736576,64147456,2502729728,0,0
12-04 16:47:01,1649803621.165,6.027,5.597,88.376,0,0,0,0,746908,395596,602648576,64116027392,64147456,2502729728,0,0
12-04 16:47:02,1649803622.165,6.038,5.422,88.540,0,0,0,81920,753726,395268,603078656,64115589120,64155648,2502729728,0,6
12-04 16:47:03,1649803623.165,6.262,5.402,88.336,0,0,0,0,745214,396682,603201536,64115466240,64155648,2502729728,0,0
12-04 16:47:04,1649803624.165,6.150,5.474,88.376,0,0,0,0,748730,394315,603066368,64115601408,64155648,2502729728,0,0
12-04 16:47:05,1649803625.165,5.372,4.622,90.006,0,0,0,0,672044,360918,602128384,64116539392,64155648,2502729728,0,0
12-04 16:47:06,1649803626.165,4.255,5.382,90.363,0,0,0,0,639251,344479,602574848,64116092928,64155648,2502729728,0,0
12-04 16:47:07,1649803627.165,6.331,4.794,88.875,0,0,0,73728,586602,319011,603148288,64115511296,64163840,2502729728,0,4
12-04 16:47:08,1649803628.165,5.576,4.709,89.715,0,0,0,0,550785,301891,603635712,64115023872,64163840,2502729728,0,0
12-04 16:47:09,1649803629.165,5.074,4.765,90.161,0,0,0,0,447205,253896,603193344,64115466240,64163840,2502729728,0,0
12-04 16:47:10,1649803630.165,4.364,4.489,91.147,0,0,0,0,339613,201257,603168768,64115490816,64163840,2502729728,0,0
12-04 16:47:11,1649803631.165,4.361,4.424,91.215,0,0,0,0,312195,188418,603140096,64115519488,64163840,2502729728,0,0
12-04 16:47:12,1649803632.165,4.340,4.960,90.639,0.062,0,0,98304,312595,188386,602505216,64116146176,64172032,2502729728,0,8
12-04 16:47:13,1649803633.165,4.526,4.650,90.825,0,0,0,0,309146,186699,603136000,64115515392,64172032,2502729728,0,0
12-04 16:47:14,1649803634.165,4.548,4.237,91.215,0,0,0,0,314978,188914,602587136,64116064256,64172032,2502729728,0,0
12-04 16:47:15,1649803635.165,5.077,4.149,90.774,0,0,0,0,310971,187770,603066368,64115585024,64172032,2502729728,0,0
12-04 16:47:16,1649803636.165,4.608,4.234,91.158,0,0,0,0,311301,187694,602292224,64116359168,64172032,2502729728,0,0
12-04 16:47:17,1649803637.165,4.185,4.372,91.443,0,0,0,98304,311437,186564,603254784,64115384320,64180224,2502733824,0,8
12-04 16:47:18,1649803638.165,4.304,4.367,91.329,0,0,0,0,309062,187275,602877952,64115761152,64180224,2502733824,0,0
12-04 16:47:19,1649803639.165,4.242,4.367,91.391,0,0,0,0,314453,189115,602705920,64115933184,64180224,2502733824,0,0
12-04 16:47:20,1649803640.165,4.759,4.759,90.482,0,0,0,0,308500,187941,602697728,64115941376,64180224,2502733824,0,0
12-04 16:47:21,1649803641.165,4.138,4.075,91.787,0,0,0,0,313424,187648,602857472,64115781632,64180224,2502733824,0,0
12-04 16:47:22,1649803642.165,3.863,4.860,91.277,0,0,0,90112,313254,188860,603160576,64115470336,64188416,2502733824,0,6
12-04 16:47:23,1649803643.164,4.611,4.237,91.153,0,0,0,0,311425,187814,602664960,64115965952,64188416,2502733824,0,0
12-04 16:47:24,1649803644.165,4.042,4.664,91.294,0,0,0,24576,307969,186210,602832896,64115793920,64188416,2502737920,0,4
12-04 16:47:25,1649803645.165,4.895,4.337,90.768,0,0,0,0,305786,185298,602947584,64115679232,64188416,2502737920,0,0
12-04 16:47:26,1649803646.165,4.370,4.182,91.448,0,0,0,0,308827,186024,603152384,64115474432,64188416,2502737920,0,0
12-04 16:47:27,1649803647.165,5.006,4.388,90.544,0.062,0,0,98304,311449,187860,603160576,64115458048,64196608,2502737920,0,8
12-04 16:47:28,1649803648.165,4.418,4.480,91.101,0,0,0,0,309195,185948,602804224,64115814400,64196608,2502737920,0,0
12-04 16:47:29,1649803649.165,4.954,4.396,90.650,0,0,0,16384,310031,186644,602566656,64116051968,64196608,2502737920,0,4
12-04 16:47:30,1649803650.165,4.892,4.396,90.712,0,0,0,0,289748,177845,602247168,64116371456,64196608,2502737920,0,0
12-04 16:47:31,1649803651.165,3.762,4.138,92.100,0,0,0,0,258003,161313,602796032,64115822592,64196608,2502737920,0,0
12-04 16:47:32,1649803652.165,4.635,4.512,90.853,0,0,0,0,241376,153897,602533888,64116084736,64196608,2502737920,0,0
12-04 16:47:33,1649803653.165,4.050,4.424,91.526,0,0,0,90112,242432,154090,602607616,64116002816,64204800,2502737920,0,6
12-04 16:47:34,1649803654.165,3.518,4.083,92.399,0,0,0,0,243510,155972,602861568,64115748864,64204800,2502737920,0,0
12-04 16:47:35,1649803655.165,4.237,4.299,91.464,0,0,0,73728,241513,154492,602370048,64116240384,64204800,2502737920,0,12
12-04 16:47:36,1649803656.165,4.182,4.120,91.698,0,0,0,0,238693,152619,602021888,64116588544,64204800,2502737920,0,0
12-04 16:47:37,1649803657.165,4.351,4.351,91.299,0,0,0,0,239687,153380,602759168,64115847168,64204800,2502742016,0,0
12-04 16:47:38,1649803658.165,3.448,4.389,92.163,0,0,0,0,241546,154588,601980928,64116625408,64204800,2502742016,0,0
12-04 16:47:39,1649803659.165,3.942,4.193,91.865,0,0,0,106496,244008,155078,602390528,64116207616,64212992,2502742016,0,8
12-04 16:47:40,1649803660.165,4.304,3.930,91.765,0,0,0,0,241532,154779,602025984,64116572160,64212992,2502742016,0,0
12-04 16:47:41,1649803661.165,3.630,4.443,91.927,0,0,0,0,243030,153453,602431488,64116166656,64212992,2502742016,0,0
12-04 16:47:42,1649803662.165,4.353,4.229,91.418,0,0,0,0,236759,153148,602152960,64116445184,64212992,2502742016,0,0
12-04 16:47:43,1649803663.165,3.873,4.185,91.943,0,0,0,0,205381,135041,602365952,64116232192,64212992,2502742016,0,0
12-04 16:47:44,1649803664.165,3.674,4.483,91.843,0,0,0,0,182651,126055,602439680,64116158464,64212992,2502742016,0,0
12-04 16:47:45,1649803665.165,3.736,4.483,91.719,0.062,0,0,81920,179766,123297,602791936,64115798016,64221184,2502742016,0,6
12-04 16:47:46,1649803666.165,3.915,4.351,91.734,0,0,0,0,178977,124124,602288128,64116301824,64221184,2502742016,0,0
12-04 16:47:47,1649803667.165,3.764,3.764,92.472,0,0,0,0,180012,122374,602587136,64116002816,64221184,2502742016,0,0
12-04 16:47:48,1649803668.165,4.159,4.283,91.558,0,0,0,0,180498,124159,602705920,64115884032,64221184,2502742016,0,0
12-04 16:47:49,1649803669.165,4.104,4.229,91.667,0,0,0,0,177320,121858,602165248,64116424704,64221184,2502742016,0,0
12-04 16:47:50,1649803670.165,4.115,3.928,91.958,0,0,0,0,179520,124151,602345472,64116244480,64221184,2502742016,0,0
12-04 16:47:51,1649803671.165,3.870,4.057,92.072,0,0,0,90112,177853,122652,602312704,64116269056,64229376,2502742016,0,6
12-04 16:47:52,1649803672.165,3.734,4.605,91.661,0,0,0,0,180931,124320,602275840,64116305920,64229376,2502742016,0,0
12-04 16:47:53,1649803673.165,3.990,4.052,91.958,0,0,0,0,176860,121576,602157056,64116424704,64229376,2502742016,0,0
12-04 16:47:54,1649803674.165,3.868,4.180,91.953,0,0,0,0,178060,123114,602812416,64115769344,64229376,2502742016,0,0
12-04 16:47:55,1649803675.165,4.040,4.226,91.734,0,0,0,0,179504,122059,602394624,64116187136,64229376,2502742016,0,0
12-04 16:47:56,1649803676.164,4.404,4.156,91.439,0,0,0,0,180184,124236,602288128,64116293632,64229376,2502742016,0,0
12-04 16:47:57,1649803677.165,3.985,4.047,91.905,0.062,0,0,81920,177419,122468,602071040,64116498432,64237568,2502746112,0,6
12-04 16:47:58,1649803678.165,4.262,4.509,91.229,0,0,0,0,175916,121497,602853376,64115712000,64237568,2502750208,0,0
12-04 16:47:59,1649803679.165,3.431,4.429,92.140,0,0,0,0,146047,106884,602783744,64115781632,64237568,2502750208,0,0
12-04 16:48:00,1649803680.165,3.119,4.554,92.327,0,0,0,40960,123444,95404,602144768,64116420608,64237568,2502750208,0,6
12-04 16:48:01,1649803681.165,3.551,4.237,92.212,0,0,0,0,123357,95680,602992640,64115572736,64237568,2502750208,0,0
12-04 16:48:02,1649803682.165,3.616,4.115,92.269,0,0,0,114688,122902,95488,602804224,64115752960,64245760,2502750208,0,10
12-04 16:48:03,1649803683.165,3.683,3.933,92.385,0,0,0,0,123757,95826,602456064,64116101120,64245760,2502750208,0,0
12-04 16:48:04,1649803684.165,3.371,4.245,92.385,0,0,0,0,122905,95403,602583040,64115974144,64245760,2502750208,0,0
12-04 16:48:05,1649803685.165,3.618,3.993,92.389,0,0,0,0,124662,96234,602427392,64116129792,64245760,2502750208,0,0
12-04 16:48:06,1649803686.165,3.369,4.242,92.389,0,0,0,0,123395,95270,602988544,64115568640,64245760,2502750208,0,0
12-04 16:48:07,1649803687.165,4.094,4.094,91.811,0,0,0,106496,122743,96026,602730496,64115818496,64253952,2502750208,0,8
12-04 16:48:08,1649803688.165,3.928,3.865,92.207,0,0,0,0,123848,95336,603033600,64115507200,64253952,2502750208,0,0
12-04 16:48:09,1649803689.165,3.618,4.055,92.327,0,0,0,0,122386,95761,602820608,64115720192,64253952,2502750208,0,0
12-04 16:48:10,1649803690.165,3.565,3.815,92.620,0,0,0,16384,124515,95343,603197440,64115343360,64253952,2502750208,0,4
12-04 16:48:11,1649803691.165,3.863,3.863,92.274,0,0,0,0,103194,86047,602767360,64115773440,64253952,2502750208,0,0
12-04 16:48:12,1649803692.165,3.244,4.117,92.576,0.062,0,0,81920,75990,71668,604270592,64114262016,64262144,2502750208,0,6
12-04 16:48:13,1649803693.165,4.052,4.177,91.771,0,0,0,0,75831,73016,609009664,64109518848,64262144,2502762496,0,0
