"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node20.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output server_11.dstat.csv 1",,,,"Date:","12 Apr 2022 16:45:45 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
12-04 16:46:13,1649803573.122,4.990,5.566,89.443,0,0,0,0,1345107,1504247,603095040,64108552192,63152128,2512044032,0,0
12-04 16:46:14,1649803574.122,5.216,4.701,90.084,0,0,0,5423104,1316525,1477148,602030080,64109617152,63152128,2512044032,0,592
12-04 16:46:15,1649803575.122,5.725,5.216,89.059,0,0,0,0,1330382,1493808,601534464,64110108672,63152128,2512048128,0,0
12-04 16:46:16,1649803576.121,5.148,4.955,89.897,0,0,0,0,1306591,1461305,602062848,64109580288,63152128,2512048128,0,0
12-04 16:46:17,1649803577.122,5.300,5.428,89.272,0,0,0,114688,1344429,1510439,601829376,64109801472,63160320,2512052224,0,8
12-04 16:46:18,1649803578.122,5.619,5.045,89.336,0,0,0,0,1322269,1472062,602324992,64109305856,63160320,2512052224,0,0
12-04 16:46:19,1649803579.122,5.414,5.414,89.172,0,0,0,40960,1314009,1465840,602619904,64109010944,63160320,2512052224,0,10
12-04 16:46:20,1649803580.122,5.722,5.404,88.875,0,0,0,0,1321306,1466477,601812992,64109817856,63160320,2512052224,0,0
12-04 16:46:21,1649803581.122,5.718,5.337,88.945,0,0,0,0,1313128,1479143,601522176,64110108672,63160320,2512052224,0,0
12-04 16:46:22,1649803582.122,5.417,5.417,89.165,0,0,0,98304,1334404,1479448,601645056,64109944832,63168512,2512052224,0,6
12-04 16:46:23,1649803583.121,4.691,4.300,91.010,0,0,0,0,1320159,1485431,602013696,64109576192,63168512,2512052224,0,0
12-04 16:46:24,1649803584.122,5.199,4.942,89.859,0,0,0,0,1308768,1463921,601956352,64109633536,63168512,2512052224,0,0
12-04 16:46:25,1649803585.121,6.086,4.484,89.430,0,0,0,0,1340337,1497174,602034176,64109555712,63168512,2512052224,0,0
12-04 16:46:26,1649803586.122,5.297,5.169,89.534,0,0,0,0,1324097,1481980,601882624,64109707264,63168512,2512052224,0,0
12-04 16:46:27,1649803587.122,5.556,4.917,89.464,0.064,0,0,98304,1299058,1452017,602144768,64109436928,63176704,2512052224,0,6
12-04 16:46:28,1649803588.122,5.131,4.939,89.929,0,0,0,0,1294106,1436364,602763264,64108818432,63176704,2512052224,0,0
12-04 16:46:29,1649803589.122,5.071,5.135,89.795,0,0,0,0,1325719,1482654,602288128,64109293568,63176704,2512052224,0,0
12-04 16:46:30,1649803590.121,5.409,4.636,89.955,0,0,0,0,1322808,1483377,602480640,64109101056,63176704,2512052224,0,0
12-04 16:46:31,1649803591.122,5.131,5.067,89.801,0,0,0,0,1334066,1490826,602091520,64109490176,63176704,2512052224,0,0
12-04 16:46:32,1649803592.121,5.435,5.307,89.258,0,0,0,98304,1333371,1496476,601812992,64109760512,63184896,2512052224,0,6
12-04 16:46:33,1649803593.121,4.851,4.722,90.427,0,0,0,0,1326554,1478487,602415104,64109158400,63184896,2512052224,0,0
12-04 16:46:34,1649803594.121,5.240,5.431,89.329,0,0,0,0,1327141,1483015,601792512,64109780992,63184896,2512052224,0,0
12-04 16:46:35,1649803595.121,5.485,5.293,89.222,0,0,0,0,1320769,1478705,602669056,64108904448,63184896,2512052224,0,0
12-04 16:46:36,1649803596.121,5.240,5.431,89.329,0,0,0,0,1332371,1490809,602456064,64109117440,63184896,2512052224,0,0
12-04 16:46:37,1649803597.121,5.080,4.887,90.032,0,0,0,90112,1318743,1467017,601923584,64109637632,63193088,2512056320,0,6
12-04 16:46:38,1649803598.122,4.839,4.903,90.258,0,0,0,0,1327023,1493371,602632192,64108929024,63193088,2512056320,0,0
12-04 16:46:39,1649803599.122,5.605,5.350,89.045,0,0,0,0,1327794,1483668,602816512,64108744704,63193088,2512056320,0,0
12-04 16:46:40,1649803600.122,5.135,5.135,89.730,0,0,0,24576,1315357,1473747,602501120,64109060096,63193088,2512056320,0,6
12-04 16:46:41,1649803601.121,6.091,5.203,88.706,0,0,0,0,1326959,1489011,601821184,64109740032,63193088,2512056320,0,0
12-04 16:46:42,1649803602.122,4.390,5.165,90.381,0.065,0,0,114688,1320747,1477225,602365952,64109187072,63201280,2512056320,0,8
12-04 16:46:43,1649803603.122,6.055,4.844,89.101,0,0,0,0,1321909,1479001,602796032,64108756992,63201280,2512056320,0,0
12-04 16:46:44,1649803604.122,5.421,5.230,89.349,0,0,0,0,1316336,1476418,602783744,64108769280,63201280,2512056320,0,0
12-04 16:46:45,1649803605.122,5.616,5.105,89.279,0,0,0,0,1318705,1477421,602476544,64109076480,63201280,2512056320,0,0
12-04 16:46:46,1649803606.122,4.486,4.551,90.962,0,0,0,0,1335984,1502249,602337280,64109215744,63201280,2512056320,0,0
12-04 16:46:47,1649803607.121,6.179,5.612,88.209,0,0,0,98304,1304864,1463803,603193344,64108351488,63209472,2512056320,0,6
12-04 16:46:48,1649803608.122,5.826,5.446,88.727,0,0,0,0,1319449,1476656,602980352,64108564480,63209472,2512056320,0,0
12-04 16:46:49,1649803609.122,5.445,4.676,89.878,0,0,0,0,1289868,1456995,602312704,64109228032,63209472,2512060416,0,0
12-04 16:46:50,1649803610.122,4.903,4.645,90.452,0,0,0,16384,1247918,1460144,601354240,64110186496,63209472,2512060416,0,4
12-04 16:46:51,1649803611.122,5.166,5.166,89.668,0,0,0,0,1188668,1389853,601767936,64109772800,63209472,2512060416,0,0
12-04 16:46:52,1649803612.121,5.751,4.665,89.521,0.064,0,0,114688,1228207,1446318,602148864,64109383680,63217664,2512060416,0,8
12-04 16:46:53,1649803613.122,4.505,5.148,90.347,0,0,0,0,1229007,1451102,602152960,64109379584,63217664,2512060416,0,0
12-04 16:46:54,1649803614.122,4.348,4.607,91.045,0,0,0,0,1198028,1423203,601825280,64109707264,63217664,2512060416,0,0
12-04 16:46:55,1649803615.122,4.698,4.698,90.605,0,0,0,16384,1162449,1413865,602370048,64109162496,63217664,2512060416,0,4
12-04 16:46:56,1649803616.122,4.449,4.771,90.780,0,0,0,0,1131167,1407227,602501120,64109031424,63217664,2512060416,0,0
12-04 16:46:57,1649803617.122,4.581,4.387,91.032,0,0,0,90112,1122434,1399236,602210304,64109314048,63225856,2512060416,0,6
12-04 16:46:58,1649803618.122,4.759,4.759,90.482,0,0,0,0,1123476,1395529,602021888,64109502464,63225856,2512060416,0,0
12-04 16:46:59,1649803619.122,4.194,4.968,90.839,0,0,0,0,1110160,1370181,602488832,64109035520,63225856,2512060416,0,0
12-04 16:47:00,1649803620.121,4.337,4.466,91.197,0,0,0,0,1098120,1368880,602894336,64108630016,63225856,2512060416,0,0
12-04 16:47:01,1649803621.122,4.401,4.401,91.197,0,0,0,0,1128663,1403497,602349568,64109174784,63225856,2512060416,0,0
12-04 16:47:02,1649803622.122,3.971,4.427,91.602,0,0,0,106496,1119348,1390026,601866240,64109645824,63234048,2512064512,0,6
12-04 16:47:03,1649803623.122,4.756,4.756,90.488,0,0,0,0,1136498,1420770,602218496,64109293568,63234048,2512064512,0,0
12-04 16:47:04,1649803624.122,4.621,5.006,90.372,0,0,0,0,1133559,1407453,602861568,64108650496,63234048,2512064512,0,0
12-04 16:47:05,1649803625.122,3.943,4.654,91.403,0,0,0,0,1034133,1301319,603492352,64108019712,63234048,2512064512,0,0
12-04 16:47:06,1649803626.122,4.734,4.734,90.531,0,0,0,0,986860,1251020,602312704,64109199360,63234048,2512064512,0,0
12-04 16:47:07,1649803627.122,3.935,4.516,91.484,0.065,0,0,114688,922984,1195293,603086848,64108417024,63242240,2512064512,0,8
12-04 16:47:08,1649803628.122,4.432,4.239,91.329,0,0,0,0,885229,1150880,602607616,64108896256,63242240,2512064512,0,0
12-04 16:47:09,1649803629.122,3.792,4.242,91.967,0,0,0,0,750341,1015761,603099136,64108404736,63242240,2512064512,0,0
12-04 16:47:10,1649803630.122,3.397,4.359,92.244,0,0,0,0,592673,854489,602464256,64109039616,63242240,2512064512,0,0
12-04 16:47:11,1649803631.122,4.183,4.373,91.445,0,0,0,0,538598,785683,602632192,64108871680,63242240,2512064512,0,0
12-04 16:47:12,1649803632.122,3.997,4.251,91.751,0,0,0,0,532313,780322,602558464,64108945408,63242240,2512064512,0,0
12-04 16:47:13,1649803633.122,3.992,4.626,91.381,0,0,0,98304,535065,780424,601407488,64110088192,63250432,2512064512,0,6
12-04 16:47:14,1649803634.122,3.890,3.954,92.156,0,0,0,0,538018,787557,602923008,64108572672,63250432,2512064512,0,0
12-04 16:47:15,1649803635.122,3.633,4.270,92.097,0,0,0,0,526994,771347,602349568,64109146112,63250432,2512064512,0,0
12-04 16:47:16,1649803636.122,3.013,4.423,92.564,0,0,0,81920,540068,788427,602763264,64108732416,63250432,2512064512,0,14
12-04 16:47:17,1649803637.122,4.111,4.617,91.271,0,0,0,0,529828,780439,603680768,64107814912,63250432,2512064512,0,0
12-04 16:47:18,1649803638.122,3.393,4.033,92.574,0,0,0,0,534378,780763,602931200,64108564480,63250432,2512064512,0,0
12-04 16:47:19,1649803639.122,3.718,3.782,92.500,0,0,0,90112,531644,779094,601473024,64110014464,63258624,2512064512,0,6
12-04 16:47:20,1649803640.122,3.071,4.479,92.450,0,0,0,0,529330,771359,602427392,64109060096,63258624,2512064512,0,0
12-04 16:47:21,1649803641.122,4.672,4.230,91.098,0,0,0,8192,538808,789819,602222592,64109264896,63258624,2512064512,0,2
12-04 16:47:22,1649803642.122,3.942,4.323,91.736,0,0,0,0,536594,785099,602210304,64109273088,63258624,2512068608,0,0
12-04 16:47:23,1649803643.122,3.697,4.334,91.969,0,0,0,0,530851,774504,602701824,64108781568,63258624,2512068608,0,0
12-04 16:47:24,1649803644.122,3.765,4.148,92.087,0,0,0,0,525305,764742,602578944,64108900352,63258624,2512072704,0,0
12-04 16:47:25,1649803645.122,3.810,4.444,91.683,0.063,0,0,122880,521337,753589,602554368,64108916736,63266816,2512072704,0,10
12-04 16:47:26,1649803646.122,3.323,4.473,92.204,0,0,0,0,525117,761595,602222592,64109248512,63266816,2512072704,0,0
12-04 16:47:27,1649803647.122,3.638,4.148,92.214,0,0,0,0,527303,774359,602943488,64108527616,63266816,2512072704,0,0
12-04 16:47:28,1649803648.122,3.333,4.038,92.628,0,0,0,0,528529,771492,603213824,64108257280,63266816,2512072704,0,0
12-04 16:47:29,1649803649.122,3.397,4.103,92.500,0,0,0,0,528230,776255,602427392,64109043712,63266816,2512072704,0,0
12-04 16:47:30,1649803650.122,3.732,4.744,91.524,0,0,0,0,477216,656026,603025408,64108445696,63266816,2512072704,0,0
12-04 16:47:31,1649803651.122,2.996,4.143,92.862,0,0,0,122880,378439,453170,602992640,64108470272,63275008,2512072704,0,10
12-04 16:47:32,1649803652.122,3.344,4.543,92.114,0,0,0,0,323651,337721,602898432,64108564480,63275008,2512072704,0,0
12-04 16:47:33,1649803653.122,3.849,4.038,92.114,0,0,0,0,329146,340573,603385856,64108077056,63275008,2512072704,0,0
12-04 16:47:34,1649803654.122,3.055,4.074,92.871,0,0,0,0,322585,336867,603348992,64108113920,63275008,2512072704,0,0
12-04 16:47:35,1649803655.122,3.533,4.227,92.240,0,0,0,0,326469,339331,602337280,64109125632,63275008,2512072704,0,0
12-04 16:47:36,1649803656.122,2.919,4.315,92.703,0.063,0,0,98304,320253,332860,603103232,64108351488,63283200,2512072704,0,6
12-04 16:47:37,1649803657.122,3.344,4.479,92.177,0,0,0,0,320002,333685,603492352,64107958272,63283200,2512076800,0,0
12-04 16:47:38,1649803658.122,3.228,4.304,92.468,0,0,0,0,324324,332697,602963968,64108486656,63283200,2512076800,0,0
12-04 16:47:39,1649803659.122,3.053,4.135,92.812,0,0,0,0,327485,343315,602894336,64108556288,63283200,2512076800,0,0
12-04 16:47:40,1649803660.122,3.113,4.066,92.821,0,0,0,0,322579,331935,603107328,64108343296,63283200,2512076800,0,0
12-04 16:47:41,1649803661.122,3.302,4,92.698,0,0,0,0,327007,343008,603172864,64108277760,63283200,2512076800,0,0
12-04 16:47:42,1649803662.122,4.460,3.832,91.709,0,0,0,106496,325058,334186,602116096,64109326336,63291392,2512076800,0,8
12-04 16:47:43,1649803663.122,3.474,3.980,92.546,0,0,0,0,279743,294974,603078656,64108363776,63291392,2512076800,0,0
12-04 16:47:44,1649803664.122,3.335,4.342,92.322,0,0,0,0,240077,246591,603197440,64108244992,63291392,2512076800,0,0
12-04 16:47:45,1649803665.122,3.535,3.851,92.614,0,0,0,0,232872,241950,602402816,64109039616,63291392,2512076800,0,0
12-04 16:47:46,1649803666.122,3.293,3.673,93.034,0,0,0,0,231921,237077,602787840,64108654592,63291392,2512076800,0,0
12-04 16:47:47,1649803667.122,3.283,3.977,92.740,0,0,0,98304,234692,243293,602087424,64109346816,63299584,2512076800,0,6
12-04 16:47:48,1649803668.122,3.040,3.927,93.034,0,0,0,0,232099,239631,602910720,64108523520,63299584,2512076800,0,0
12-04 16:47:49,1649803669.122,3.177,3.494,93.329,0,0,0,0,232686,240918,602443776,64108990464,63299584,2512076800,0,0
12-04 16:47:50,1649803670.122,2.725,4.183,93.093,0,0,0,0,233073,239196,602755072,64108679168,63299584,2512076800,0,0
12-04 16:47:51,1649803671.122,3.834,3.897,92.269,0,0,0,0,231031,239479,601960448,64109473792,63299584,2512076800,0,0
12-04 16:47:52,1649803672.121,3.295,3.676,92.966,0.063,0,0,131072,235053,240468,603648000,64107778048,63307776,2512076800,0,12
12-04 16:47:53,1649803673.122,2.848,4.114,93.038,0,0,0,0,228426,235172,603000832,64108425216,63307776,2512076800,0,0
12-04 16:47:54,1649803674.121,3.036,4.111,92.853,0,0,0,0,231939,240188,603123712,64108302336,63307776,2512076800,0,0
12-04 16:47:55,1649803675.122,3.299,3.426,93.274,0,0,0,0,233805,242063,603107328,64108318720,63307776,2512076800,0,0
12-04 16:47:56,1649803676.122,3.694,4.383,91.922,0,0,0,0,233412,240726,602685440,64108740608,63307776,2512076800,0,0
12-04 16:47:57,1649803677.121,3.285,3.980,92.735,0,0,0,106496,229053,235739,602898432,64108515328,63315968,2512080896,0,8
12-04 16:47:58,1649803678.122,2.852,3.992,93.156,0,0,0,0,232219,238404,603729920,64107679744,63315968,2512084992,0,0
12-04 16:47:59,1649803679.122,3.639,4.015,92.346,0,0,0,0,193313,204872,603541504,64107868160,63315968,2512084992,0,0
12-04 16:48:00,1649803680.122,3.097,3.603,93.300,0,0,0,0,151855,154608,603217920,64108191744,63315968,2512084992,0,0
12-04 16:48:01,1649803681.122,2.834,4.219,92.947,0,0,0,0,149176,152106,602685440,64108724224,63315968,2512084992,0,0
12-04 16:48:02,1649803682.122,3.576,3.701,92.660,0.063,0,0,131072,148862,152692,603508736,64107892736,63324160,2512084992,0,14
12-04 16:48:03,1649803683.122,2.780,4.043,93.178,0,0,0,0,148857,150688,602828800,64108572672,63324160,2512084992,0,0
12-04 16:48:04,1649803684.122,3.157,3.662,93.182,0,0,0,0,150566,155331,603324416,64108077056,63324160,2512084992,0,0
12-04 16:48:05,1649803685.122,2.906,3.790,93.304,0,0,0,0,148836,150452,602628096,64108773376,63324160,2512084992,0,0
12-04 16:48:06,1649803686.122,3.463,3.652,92.884,0,0,0,0,152593,157303,604409856,64106991616,63324160,2512084992,0,0
12-04 16:48:07,1649803687.122,3.218,3.722,93.060,0,0,0,122880,150064,151754,603553792,64107839488,63332352,2512084992,0,6
12-04 16:48:08,1649803688.122,3.151,3.907,92.943,0,0,0,0,148266,153632,602800128,64108593152,63332352,2512084992,0,0
12-04 16:48:09,1649803689.122,2.848,3.734,93.418,0,0,0,0,149612,150810,603410432,64107982848,63332352,2512084992,0,0
12-04 16:48:10,1649803690.122,3.272,3.839,92.889,0,0,0,0,150275,154112,602763264,64108630016,63332352,2512084992,0,0
12-04 16:48:11,1649803691.122,3.088,3.781,93.132,0,0,0,0,129860,134782,602886144,64108507136,63332352,2512084992,0,0
12-04 16:48:12,1649803692.122,3.028,3.344,93.628,0,0,0,114688,82808,82988,603209728,64108175360,63340544,2512084992,0,6
12-04 16:48:13,1649803693.122,2.647,4.033,93.321,0,0,0,0,73955,71600,602275840,64109109248,63340544,2512084992,0,0
