"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node17.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output client_9.dstat.csv 1",,,,"Date:","12 Apr 2022 16:45:47 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
12-04 16:46:06,1649803566.593,0.187,0.187,99.626,0,0,0,0,22584,23248,579682304,64140181504,64446464,2502586368,0,0
12-04 16:46:07,1649803567.593,0.062,0.125,99.812,0,0,0,49152,24232,23696,579686400,64140173312,64446464,2502590464,0,10
12-04 16:46:08,1649803568.593,1.627,0.563,97.810,0,0,0,81920,27311,28053,580972544,64138878976,64454656,2502590464,0,6
12-04 16:46:09,1649803569.593,0.188,0,99.812,0,0,0,0,24180,24120,580972544,64138878976,64454656,2502590464,0,0
12-04 16:46:10,1649803570.593,0.125,0.062,99.812,0,0,0,0,22026,22196,580964352,64138887168,64454656,2502590464,0,0
12-04 16:46:11,1649803571.593,0.062,0.125,99.812,0,0,0,0,23895,23654,580964352,64138887168,64454656,2502590464,0,0
12-04 16:46:12,1649803572.593,0.250,0.125,99.626,0,0,0,712704,23867,23214,580964352,64138887168,64454656,2502590464,0,142
12-04 16:46:13,1649803573.593,0.125,0.187,99.688,0,0,0,0,21732,22428,580964352,64138887168,64454656,2502590464,0,0
12-04 16:46:14,1649803574.593,0.125,0.062,99.750,0.062,0,0,49152,23136,23814,580947968,64138895360,64462848,2502590464,0,4
12-04 16:46:15,1649803575.593,0.125,0.125,99.750,0,0,0,0,22344,22392,580947968,64138895360,64462848,2502590464,0,0
12-04 16:46:16,1649803576.593,0.187,0.125,99.688,0,0,0,0,23064,23764,580947968,64138895360,64462848,2502590464,0,0
12-04 16:46:17,1649803577.593,0.063,0.063,99.875,0,0,0,40960,23946,24500,580947968,64138895360,64462848,2502590464,0,10
12-04 16:46:18,1649803578.593,1.934,0.624,97.442,0,0,0,0,27345,28651,581914624,64137924608,64462848,2502594560,0,0
12-04 16:46:19,1649803579.593,0,0.125,99.875,0,0,0,81920,23325,23434,581898240,64137932800,64471040,2502594560,0,6
12-04 16:46:20,1649803580.593,0.188,0,99.812,0,0,0,0,23106,23800,581898240,64137932800,64471040,2502594560,0,0
12-04 16:46:21,1649803581.593,0.125,0.062,99.812,0,0,0,0,23172,23544,581890048,64137940992,64471040,2502594560,0,0
12-04 16:46:22,1649803582.593,0.125,0.062,99.812,0,0,0,737280,24006,23936,581890048,64137940992,64471040,2502594560,0,142
12-04 16:46:23,1649803583.593,0.125,0.062,99.812,0,0,0,0,23511,23452,581890048,64137940992,64471040,2502594560,0,0
12-04 16:46:24,1649803584.593,0.063,0.063,99.875,0,0,0,24576,23124,23372,581881856,64137940992,64479232,2502594560,0,4
12-04 16:46:25,1649803585.593,0.063,0.063,99.875,0,0,0,0,23166,23924,581881856,64137940992,64479232,2502594560,0,0
12-04 16:46:26,1649803586.593,0.062,0.125,99.812,0,0,0,0,23133,23532,581881856,64137940992,64479232,2502594560,0,0
12-04 16:46:27,1649803587.593,0.249,0.125,99.626,0,0,0,0,22611,23042,581877760,64137940992,64479232,2502598656,0,0
12-04 16:46:28,1649803588.593,0.375,0.438,99.188,0,0,0,0,27432,26616,584298496,64135520256,64479232,2502598656,0,0
12-04 16:46:29,1649803589.593,1.372,0.561,98.004,0.062,0,0,106496,24848,26077,581484544,64138321920,64487424,2502602752,0,8
12-04 16:46:30,1649803590.593,0.063,0.063,99.875,0,0,0,0,21642,22232,581484544,64138321920,64487424,2502602752,0,0
12-04 16:46:31,1649803591.593,0.250,0.125,99.626,0,0,0,0,23544,24008,581484544,64138321920,64487424,2502602752,0,0
12-04 16:46:32,1649803592.593,0.187,0.125,99.688,0,0,0,0,24012,24132,581476352,64138330112,64487424,2502602752,0,0
12-04 16:46:33,1649803593.593,0.187,0.062,99.750,0,0,0,720896,21810,21816,581476352,64138330112,64487424,2502602752,0,142
12-04 16:46:34,1649803594.593,0.063,0.125,99.812,0,0,0,49152,24000,24708,581468160,64138330112,64495616,2502602752,0,4
12-04 16:46:35,1649803595.593,0.125,0.062,99.813,0,0,0,0,24306,23912,581468160,64138330112,64495616,2502602752,0,0
12-04 16:46:36,1649803596.593,0.063,0.063,99.875,0,0,0,0,23007,23716,581468160,64138330112,64495616,2502602752,0,0
12-04 16:46:37,1649803597.593,0.063,0.063,99.875,0,0,0,0,23706,23948,581468160,64138330112,64495616,2502602752,0,0
12-04 16:46:38,1649803598.593,0,0.063,99.937,0,0,0,40960,22770,23176,581468160,64138330112,64495616,2502602752,0,10
12-04 16:46:39,1649803599.593,1.503,0.626,97.871,0,0,0,40960,27755,28573,581771264,64138018816,64503808,2502602752,0,4
12-04 16:46:40,1649803600.593,0.187,0.062,99.750,0,0,0,0,24060,24512,581763072,64138027008,64503808,2502602752,0,0
12-04 16:46:41,1649803601.593,0.125,0.062,99.812,0,0,0,0,23592,24120,581754880,64138035200,64503808,2502602752,0,0
12-04 16:46:42,1649803602.593,0.187,0.062,99.750,0,0,0,0,23352,23752,581754880,64138035200,64503808,2502602752,0,0
12-04 16:46:43,1649803603.593,0.125,0.125,99.750,0,0,0,679936,23646,23618,581754880,64138035200,64503808,2502602752,0,132
12-04 16:46:44,1649803604.593,0.125,0,99.812,0.063,0,0,57344,23588,23384,581746688,64138035200,64512000,2502602752,0,4
12-04 16:46:45,1649803605.593,0.187,0.187,99.626,0,0,0,0,22590,23544,581738496,64138043392,64512000,2502602752,0,0
12-04 16:46:46,1649803606.593,0.125,0,99.875,0,0,0,0,24405,24524,581738496,64138043392,64512000,2502602752,0,0
12-04 16:46:47,1649803607.593,0.125,0.187,99.688,0,0,0,0,22518,22404,581861376,64137916416,64512000,2502606848,0,0
12-04 16:46:48,1649803608.593,0.063,0.063,99.875,0,0,0,57344,22398,23152,582115328,64137662464,64512000,2502606848,0,12
12-04 16:46:49,1649803609.593,1.377,0.563,98.060,0,0,0,57344,27484,27098,587161600,64132608000,64520192,2502619136,0,6
12-04 16:46:50,1649803610.593,0.375,0.250,99.375,0,0,0,0,23126,24467,582520832,64137248768,64520192,2502606848,0,0
12-04 16:46:51,1649803611.593,0.249,0.187,99.564,0,0,0,0,23550,24352,582512640,64137256960,64520192,2502606848,0,0
12-04 16:46:52,1649803612.593,0.125,0.062,99.812,0,0,0,0,22710,23580,582512640,64137256960,64520192,2502606848,0,0
12-04 16:46:53,1649803613.593,0.249,0.187,99.501,0.062,0,0,770048,23396,23232,582508544,64137256960,64536576,2502594560,0,132
12-04 16:46:54,1649803614.593,0.125,0.063,99.812,0,0,0,139264,13616,13055,582397952,64137338880,64544768,2502615040,0,26
12-04 16:46:55,1649803615.593,0.063,0,99.937,0,0,0,0,6339,4004,582397952,64137338880,64544768,2502615040,0,0
12-04 16:46:56,1649803616.593,0.438,0.125,99.438,0,0,0,0,2106,1103,569085952,64150601728,64544768,2502656000,0,0
12-04 16:46:57,1649803617.593,0,0,100,0,0,0,0,2025,0,569085952,64150601728,64544768,2502656000,0,0
12-04 16:46:58,1649803618.593,0,0,100,0,0,0,0,1380,0,569085952,64150601728,64544768,2502656000,0,0
12-04 16:46:59,1649803619.593,0,0,99.938,0.062,0,0,753664,1320,0,569077760,64150601728,64552960,2502656000,0,116
12-04 16:47:00,1649803620.593,1.380,0.376,98.243,0,0,0,0,5934,5029,568594432,64151085056,64552960,2502656000,0,0
12-04 16:47:01,1649803621.593,0,0,100,0,0,0,0,2367,0,568594432,64151085056,64552960,2502656000,0,0
12-04 16:47:02,1649803622.593,0.125,0.063,99.812,0,0,0,0,3033,2447,569266176,64150413312,64552960,2502656000,0,0
12-04 16:47:03,1649803623.593,0,0.062,99.938,0,0,0,0,2198,908,567967744,64151711744,64552960,2502656000,0,0
12-04 16:47:04,1649803624.593,0,0,100,0,0,0,802816,1680,0,567967744,64151711744,64552960,2502656000,0,154
12-04 16:47:05,1649803625.593,0,0,100,0,0,0,65536,1887,0,567959552,64151711744,64561152,2502656000,0,4
12-04 16:47:06,1649803626.593,0,0,100,0,0,0,0,1620,0,567959552,64151711744,64561152,2502656000,0,0
12-04 16:47:07,1649803627.593,0,0,100,0,0,0,0,1238,0,567959552,64151711744,64561152,2502656000,0,0
12-04 16:47:08,1649803628.593,0,0,100,0,0,0,0,2007,60,567959552,64151711744,64561152,2502656000,0,0
12-04 16:47:09,1649803629.593,0,0,100,0,0,0,0,1707,0,567951360,64151719936,64561152,2502656000,0,0
12-04 16:47:10,1649803630.593,0,0,100,0,0,0,49152,1320,0,567951360,64151719936,64561152,2502656000,0,8
12-04 16:47:11,1649803631.593,0,0,99.938,0.062,0,0,24576,1827,0,567943168,64151719936,64569344,2502656000,0,4
12-04 16:47:12,1649803632.593,0,0,100,0,0,0,0,1320,0,567943168,64151719936,64569344,2502656000,0,0
12-04 16:47:13,1649803633.593,0,0,100,0,0,0,0,2541,0,567943168,64151719936,64569344,2502656000,0,0
12-04 16:47:14,1649803634.593,0,0,100,0,0,0,0,1947,0,567943168,64151719936,64569344,2502656000,0,0
12-04 16:47:15,1649803635.593,0,0,100,0,0,0,0,1740,74,567943168,64151719936,64569344,2502656000,0,0
12-04 16:47:16,1649803636.593,0,0,100,0,0,0,8192,1560,0,567943168,64151719936,64569344,2502656000,0,2
12-04 16:47:17,1649803637.593,0,0,100,0,0,0,24576,1200,0,567934976,64151719936,64577536,2502656000,0,4
12-04 16:47:18,1649803638.593,0,0,100,0,0,0,0,1320,0,567934976,64151719936,64577536,2502656000,0,0
12-04 16:47:19,1649803639.593,0,0,100,0,0,0,0,1500,0,567934976,64151719936,64577536,2502656000,0,0
12-04 16:47:20,1649803640.593,0,0,100,0,0,0,0,1440,0,567934976,64151719936,64577536,2502656000,0,0
12-04 16:47:21,1649803641.593,0,0,100,0,0,0,0,1680,0,567934976,64151719936,64577536,2502656000,0,0
12-04 16:47:22,1649803642.593,0,0,100,0,0,0,8192,1680,0,567934976,64151719936,64577536,2502656000,0,2
12-04 16:47:23,1649803643.593,0,0,99.938,0.062,0,0,24576,2007,0,567926784,64151719936,64585728,2502656000,0,4
12-04 16:47:24,1649803644.593,0,0,100,0,0,0,0,1260,0,567926784,64151719936,64585728,2502656000,0,0
12-04 16:47:25,1649803645.593,0,0,100,0,0,0,0,1500,0,567926784,64151719936,64585728,2502656000,0,0
12-04 16:47:26,1649803646.593,0,0,100,0,0,0,0,2187,0,567926784,64151719936,64585728,2502656000,0,0
12-04 16:47:27,1649803647.593,0,0,100,0,0,0,0,1965,0,567926784,64151719936,64585728,2502656000,0,0
12-04 16:47:28,1649803648.593,0,0,100,0,0,0,8192,1680,0,567918592,64151728128,64585728,2502656000,0,2
12-04 16:47:29,1649803649.593,0,0,100,0,0,0,24576,1500,0,567910400,64151728128,64593920,2502656000,0,4
12-04 16:47:30,1649803650.593,0,0,100,0,0,0,0,2127,0,567910400,64151728128,64593920,2502656000,0,0
12-04 16:47:31,1649803651.593,0,0,100,0,0,0,0,1140,0,567910400,64151728128,64593920,2502656000,0,0
12-04 16:47:32,1649803652.593,0,0,100,0,0,0,0,2429,0,567910400,64151728128,64593920,2502656000,0,0
12-04 16:47:33,1649803653.593,0,0,100,0,0,0,0,1200,0,567906304,64151728128,64593920,2502660096,0,0
12-04 16:47:34,1649803654.593,0,0,100,0,0,0,16384,960,0,567906304,64151728128,64593920,2502660096,0,4
12-04 16:47:35,1649803655.593,0,0,100,0,0,0,49152,1560,0,567898112,64151728128,64602112,2502660096,0,6
12-04 16:47:36,1649803656.593,0,0,100,0,0,0,0,1260,0,567898112,64151728128,64602112,2502660096,0,0
12-04 16:47:37,1649803657.593,0,0,100,0,0,0,0,3014,99,567898112,64151728128,64602112,2502660096,0,0
12-04 16:47:38,1649803658.593,0,0,100,0,0,0,0,1260,0,567898112,64151728128,64602112,2502660096,0,0
12-04 16:47:39,1649803659.593,0,0,100,0,0,0,0,1767,0,567898112,64151728128,64602112,2502660096,0,0
12-04 16:47:40,1649803660.593,0,0,100,0,0,0,24576,1560,0,567898112,64151728128,64602112,2502660096,0,6
12-04 16:47:41,1649803661.593,0,0,99.938,0.062,0,0,24576,1740,0,567889920,64151728128,64610304,2502660096,0,4
12-04 16:47:42,1649803662.593,0,0,100,0,0,0,0,1769,60,567889920,64151728128,64610304,2502660096,0,0
12-04 16:47:43,1649803663.593,0,0,100,0,0,0,0,1980,0,567889920,64151728128,64610304,2502660096,0,0
12-04 16:47:44,1649803664.593,0,0,100,0,0,0,0,1467,0,567889920,64151728128,64610304,2502660096,0,0
12-04 16:47:45,1649803665.593,0,0,100,0,0,0,0,1320,0,567889920,64151728128,64610304,2502660096,0,0
12-04 16:47:46,1649803666.593,0,0,100,0,0,0,8192,1800,0,567889920,64151728128,64610304,2502660096,0,2
12-04 16:47:47,1649803667.593,0,0,100,0,0,0,24576,2781,0,567881728,64151728128,64618496,2502660096,0,4
12-04 16:47:48,1649803668.593,0,0,100,0,0,0,0,1589,0,567881728,64151728128,64618496,2502660096,0,0
12-04 16:47:49,1649803669.593,0,0,100,0,0,0,0,1260,0,567881728,64151728128,64618496,2502660096,0,0
12-04 16:47:50,1649803670.593,0,0,100,0,0,0,0,1527,0,567881728,64151728128,64618496,2502660096,0,0
12-04 16:47:51,1649803671.593,0,0,100,0,0,0,0,1260,0,567881728,64151728128,64618496,2502660096,0,0
12-04 16:47:52,1649803672.593,0,0.062,99.938,0,0,0,8192,2394,0,567881728,64151728128,64618496,2502660096,0,2
12-04 16:47:53,1649803673.593,0,0,99.938,0.062,0,0,24576,1893,66,567873536,64151728128,64626688,2502660096,0,4
12-04 16:47:54,1649803674.593,0,0,100,0,0,0,0,1560,0,567873536,64151728128,64626688,2502660096,0,0
12-04 16:47:55,1649803675.593,0,0,100,0,0,0,0,1920,0,567873536,64151728128,64626688,2502660096,0,0
12-04 16:47:56,1649803676.593,0,0,100,0,0,0,0,1958,0,567873536,64151728128,64626688,2502660096,0,0
12-04 16:47:57,1649803677.593,0,0,100,0,0,0,0,2025,0,567873536,64151728128,64626688,2502660096,0,0
12-04 16:47:58,1649803678.593,0,0,100,0,0,0,8192,1380,0,567873536,64151728128,64626688,2502660096,0,2
12-04 16:47:59,1649803679.593,0,0,100,0,0,0,24576,1260,0,567865344,64151728128,64634880,2502660096,0,4
12-04 16:48:00,1649803680.593,0,0,100,0,0,0,0,2127,0,567865344,64151728128,64634880,2502660096,0,0
12-04 16:48:01,1649803681.593,0,0,100,0,0,0,0,1260,0,567865344,64151728128,64634880,2502660096,0,0
12-04 16:48:02,1649803682.593,0.062,0,99.938,0,0,0,0,1800,0,567865344,64151728128,64634880,2502660096,0,0
12-04 16:48:03,1649803683.593,0,0,100,0,0,0,0,1260,0,567865344,64151728128,64634880,2502660096,0,0
12-04 16:48:04,1649803684.593,0,0,100,0,0,0,8192,2067,0,567865344,64151728128,64634880,2502660096,0,2
12-04 16:48:05,1649803685.593,0,0,100,0,0,0,24576,2187,0,567857152,64151728128,64643072,2502660096,0,4
12-04 16:48:06,1649803686.593,0,0,100,0,0,0,0,1020,0,567857152,64151728128,64643072,2502660096,0,0
12-04 16:48:07,1649803687.593,0,0,100,0,0,0,0,1260,0,567857152,64151728128,64643072,2502660096,0,0
12-04 16:48:08,1649803688.593,0,0,100,0,0,0,0,1500,0,567857152,64151728128,64643072,2502660096,0,0
12-04 16:48:09,1649803689.593,0,0,100,0,0,0,0,1980,0,567840768,64151744512,64643072,2502660096,0,0
12-04 16:48:10,1649803690.593,0,0,100,0,0,0,8192,1707,0,567840768,64151744512,64643072,2502660096,0,2
12-04 16:48:11,1649803691.593,0,0,99.938,0.062,0,0,24576,1440,0,567832576,64151744512,64651264,2502660096,0,4
12-04 16:48:12,1649803692.593,0,0,100,0,0,0,0,2339,104,567832576,64151744512,64651264,2502660096,0,0
12-04 16:48:13,1649803693.593,1.818,0.878,97.304,0,0,0,0,9985,8451,571744256,64147824640,64651264,2502676480,0,0
