"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node21.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output client_11.dstat.csv 1",,,,"Date:","12 Apr 2022 16:45:47 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
12-04 16:47:27,1649803647.953,0.125,0.062,99.812,0,0,0,0,15666,15300,591638528,64121049088,62488576,2511540224,0,0
12-04 16:47:28,1649803648.953,0.312,0.062,99.564,0.062,0,0,24576,15912,15496,591630336,64121049088,62496768,2511540224,0,4
12-04 16:47:29,1649803649.953,0.125,0.062,99.812,0,0,0,0,14712,14012,591630336,64121049088,62496768,2511540224,0,0
12-04 16:47:30,1649803650.953,0,0.062,99.938,0,0,0,0,8007,6020,591634432,64121040896,62496768,2511544320,0,0
12-04 16:47:31,1649803651.953,2.003,0.626,97.372,0,0,0,0,7407,7312,578768896,64133820416,62500864,2511593472,0,0
12-04 16:47:32,1649803652.953,0,0,100,0,0,0,974848,2954,0,578555904,64134033408,62500864,2511593472,0,162
12-04 16:47:33,1649803653.953,0,0.062,99.938,0,0,0,0,1170,90,578555904,64134033408,62500864,2511593472,0,0
12-04 16:47:34,1649803654.953,0,0,100,0,0,0,139264,960,0,578547712,64134033408,62509056,2511593472,0,6
12-04 16:47:35,1649803655.953,0,0,100,0,0,0,0,1560,0,578547712,64134033408,62509056,2511593472,0,0
12-04 16:47:36,1649803656.953,0,0.062,99.938,0,0,0,0,1260,0,578547712,64134033408,62509056,2511593472,0,0
12-04 16:47:37,1649803657.953,0,0.062,99.938,0,0,0,0,1440,0,578547712,64134033408,62509056,2511593472,0,0
12-04 16:47:38,1649803658.953,0,0,100,0,0,0,0,1440,60,578547712,64134033408,62509056,2511593472,0,0
12-04 16:47:39,1649803659.953,0,0,100,0,0,0,0,1647,0,578547712,64134033408,62509056,2511593472,0,0
12-04 16:47:40,1649803660.953,0,0.062,99.938,0,0,0,24576,1620,0,578539520,64134033408,62517248,2511593472,0,4
12-04 16:47:41,1649803661.953,0,0,100,0,0,0,0,1680,0,578539520,64134033408,62517248,2511593472,0,0
12-04 16:47:42,1649803662.953,0,0.062,99.938,0,0,0,0,1769,0,578539520,64134033408,62517248,2511593472,0,0
12-04 16:47:43,1649803663.953,0,0,100,0,0,0,0,1920,0,578539520,64134033408,62517248,2511593472,0,0
12-04 16:47:44,1649803664.953,0,0,100,0,0,0,0,1467,0,578539520,64134033408,62517248,2511593472,0,0
12-04 16:47:45,1649803665.953,0,0.062,99.938,0,0,0,0,1440,0,578539520,64134033408,62517248,2511593472,0,0
12-04 16:47:46,1649803666.953,0,0,99.938,0.062,0,0,24576,1680,0,578531328,64134033408,62525440,2511593472,0,4
12-04 16:47:47,1649803667.953,0,0.062,99.938,0,0,0,0,2781,0,578531328,64134033408,62525440,2511593472,0,0
12-04 16:47:48,1649803668.953,0,0,100,0,0,0,0,1769,0,578531328,64134033408,62525440,2511593472,0,0
12-04 16:47:49,1649803669.953,0,0,100,0,0,0,0,1200,0,578531328,64134033408,62525440,2511593472,0,0
12-04 16:47:50,1649803670.953,0,0.062,99.938,0,0,0,0,1407,0,578531328,64134033408,62525440,2511593472,0,0
12-04 16:47:51,1649803671.953,0,0,100,0,0,0,0,1380,0,578531328,64134033408,62525440,2511593472,0,0
12-04 16:47:52,1649803672.953,0,0.062,99.938,0,0,0,24576,2394,0,578523136,64134033408,62533632,2511593472,0,4
12-04 16:47:53,1649803673.953,0,0,100,0,0,0,0,1893,66,578523136,64134033408,62533632,2511593472,0,0
12-04 16:47:54,1649803674.953,0,0,100,0,0,0,0,1560,0,578523136,64134033408,62533632,2511593472,0,0
12-04 16:47:55,1649803675.953,0,0.062,99.938,0,0,0,0,1860,0,578523136,64134033408,62533632,2511593472,0,0
12-04 16:47:56,1649803676.953,0,0,100,0,0,0,0,1898,0,578523136,64134033408,62533632,2511593472,0,0
12-04 16:47:57,1649803677.953,0,0.062,99.938,0,0,0,0,1740,0,578523136,64134033408,62533632,2511593472,0,0
12-04 16:47:58,1649803678.953,0,0,99.938,0.062,0,0,24576,1380,0,578514944,64134033408,62541824,2511593472,0,4
12-04 16:47:59,1649803679.953,0,0,100,0,0,0,0,1380,0,578514944,64134033408,62541824,2511593472,0,0
12-04 16:48:00,1649803680.953,0,0.062,99.938,0,0,0,0,2007,0,578514944,64134033408,62541824,2511593472,0,0
12-04 16:48:01,1649803681.953,0,0,100,0,0,0,0,1320,0,578514944,64134033408,62541824,2511593472,0,0
12-04 16:48:02,1649803682.953,0,0.062,99.938,0,0,0,0,2145,0,578514944,64134033408,62541824,2511593472,0,0
12-04 16:48:03,1649803683.953,0,0,100,0,0,0,8192,1380,0,578514944,64134033408,62541824,2511593472,0,2
12-04 16:48:04,1649803684.953,0,0,100,0,0,0,24576,1947,0,578506752,64134033408,62550016,2511593472,0,4
12-04 16:48:05,1649803685.953,0,0.062,99.938,0,0,0,0,2127,0,578506752,64134033408,62550016,2511593472,0,0
12-04 16:48:06,1649803686.953,0.188,0.062,99.750,0,0,0,0,2855,2952,579690496,64132849664,62550016,2511593472,0,0
12-04 16:48:07,1649803687.953,0,0.062,99.938,0,0,0,0,1602,415,578379776,64134160384,62550016,2511593472,0,0
12-04 16:48:08,1649803688.953,0,0,100,0,0,0,73728,1620,0,578379776,64134160384,62550016,2511593472,0,16
12-04 16:48:09,1649803689.953,0,0.062,99.938,0,0,0,0,1860,0,578379776,64134160384,62550016,2511593472,0,0
12-04 16:48:10,1649803690.953,0,0,100,0,0,0,65536,1647,0,578371584,64134160384,62558208,2511593472,0,4
12-04 16:48:11,1649803691.953,0,0,100,0,0,0,0,1560,0,578367488,64134160384,62558208,2511597568,0,0
12-04 16:48:12,1649803692.953,0,0.062,99.938,0,0,0,0,2349,66,578367488,64134160384,62558208,2511597568,0,0
12-04 16:48:13,1649803693.953,2.375,0.812,96.812,0,0,0,0,10105,8459,578953216,64133574656,62558208,2511605760,0,0
