"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node5.fantoch-testing.hyflowtm-pg0.apt.emulab.net",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output client_3.dstat.csv 1",,,,"Date:","11 Apr 2022 09:57:28 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
11-04 09:58:38,1649692718.239,0.125,0,99.875,0,0,0,12288,15765,19190,455991296,14877532160,22970368,1314406400,0,2
11-04 09:58:39,1649692719.239,0,0,100,0,0,0,0,17307,20670,455991296,14877532160,22970368,1314406400,0,0
11-04 09:58:40,1649692720.239,1.126,0.375,98.374,0.125,0,0,28672,19825,22835,457912320,14875602944,22978560,1314406400,0,3
11-04 09:58:41,1649692721.239,0.125,0.063,99.812,0,0,0,0,16817,20768,456192000,14877319168,22978560,1314410496,0,0
11-04 09:58:42,1649692722.239,0.062,0.062,99.875,0,0,0,0,16337,20942,456192000,14877319168,22978560,1314410496,0,0
11-04 09:58:43,1649692723.239,0.062,0.062,99.875,0,0,0,643072,16431,19734,456552448,14876958720,22978560,1314410496,0,126
11-04 09:58:44,1649692724.239,0.063,0,99.937,0,0,0,0,16138,18876,456224768,14877286400,22978560,1314410496,0,0
11-04 09:58:45,1649692725.239,0,0,99.875,0.125,0,0,45056,18010,21570,456224768,14877286400,22986752,1314402304,0,3
11-04 09:58:46,1649692726.239,0.062,0.062,99.875,0,0,0,0,15973,19476,456216576,14877286400,22986752,1314410496,0,0
11-04 09:58:47,1649692727.239,0.062,0.062,99.875,0,0,0,0,15557,19812,456216576,14877286400,22986752,1314410496,0,0
11-04 09:58:48,1649692728.239,0.063,0,99.937,0,0,0,0,16123,20320,456216576,14877286400,22986752,1314410496,0,0
11-04 09:58:49,1649692729.239,0.063,0,99.937,0,0,0,0,16363,18918,456216576,14877286400,22986752,1314410496,0,0
11-04 09:58:50,1649692730.239,0.063,0,99.937,0,0,0,0,15940,20620,456216576,14877286400,22986752,1314410496,0,0
11-04 09:58:51,1649692731.239,1.126,0.501,98.185,0.188,0,0,16384,18976,24413,455852032,14877642752,22994944,1314410496,0,2
11-04 09:58:52,1649692732.239,0.062,0.062,99.875,0,0,0,0,15783,19462,455852032,14877642752,22994944,1314410496,0,0
11-04 09:58:53,1649692733.239,0,0,100,0,0,0,0,15955,20620,455852032,14877642752,22994944,1314410496,0,0
11-04 09:58:54,1649692734.239,0.062,0.062,99.875,0,0,0,8192,16991,19734,455852032,14877642752,22994944,1314410496,0,2
11-04 09:58:55,1649692735.239,0.063,0,99.937,0,0,0,0,14288,19790,455843840,14877650944,22994944,1314410496,0,0
11-04 09:58:56,1649692736.239,0.063,0.063,99.812,0.063,0,0,32768,15593,19476,455835648,14877650944,23003136,1314410496,0,2
11-04 09:58:57,1649692737.239,0,0.063,99.937,0,0,0,0,14472,19748,455835648,14877650944,23003136,1314410496,0,0
11-04 09:58:58,1649692738.239,0.063,0,99.937,0,0,0,0,12179,19476,455835648,14877650944,23003136,1314410496,0,0
11-04 09:58:59,1649692739.239,0.062,0.062,99.875,0,0,0,0,16713,20320,455835648,14877650944,23003136,1314410496,0,0
11-04 09:59:00,1649692740.239,0.125,0,99.875,0,0,0,0,15652,19448,455835648,14877650944,23003136,1314410496,0,0
11-04 09:59:01,1649692741.239,1.437,0.437,97.939,0.187,0,0,20480,19680,24549,457596928,14875881472,23011328,1314410496,0,2
11-04 09:59:02,1649692742.239,0,0.063,99.937,0,0,0,0,16256,21028,456777728,14876700672,23011328,1314410496,0,0
11-04 09:59:03,1649692743.239,0.062,0.062,99.875,0,0,0,0,15938,19190,456777728,14876700672,23011328,1314410496,0,0
11-04 09:59:04,1649692744.239,0.063,0.063,99.875,0,0,0,20480,15896,20320,456777728,14876700672,23011328,1314410496,0,5
11-04 09:59:05,1649692745.239,0,0.063,99.937,0,0,0,0,15992,20334,456777728,14876700672,23011328,1314410496,0,0
11-04 09:59:06,1649692746.239,0.062,0.062,99.750,0.125,0,0,32768,15465,19748,456777728,14876700672,23019520,1314402304,0,2
11-04 09:59:07,1649692747.239,0,0,100,0,0,0,0,16088,20398,456769536,14876700672,23019520,1314410496,0,0
11-04 09:59:08,1649692748.239,0.062,0.062,99.875,0,0,0,0,15585,19748,456761344,14876708864,23019520,1314410496,0,0
11-04 09:59:09,1649692749.239,0.062,0.062,99.875,0,0,0,4096,15476,20320,456761344,14876708864,23019520,1314410496,0,1
11-04 09:59:10,1649692750.239,0.063,0,99.937,0,0,0,0,16923,20334,456761344,14876708864,23019520,1314410496,0,0
11-04 09:59:11,1649692751.239,1.126,0.250,98.498,0.125,0,0,20480,18218,22283,462180352,14871289856,23027712,1314406400,0,2
11-04 09:59:12,1649692752.239,0.187,0.250,99.563,0,0,0,0,15634,22192,456257536,14877196288,23027712,1314418688,0,0
11-04 09:59:13,1649692753.239,0,0.063,99.937,0,0,0,0,15648,20592,456257536,14877196288,23027712,1314418688,0,0
11-04 09:59:14,1649692754.239,0.063,0.063,99.875,0,0,0,0,16069,19490,456257536,14877196288,23027712,1314418688,0,0
11-04 09:59:15,1649692755.239,0,0,100,0,0,0,0,15892,20606,456257536,14877196288,23027712,1314418688,0,0
11-04 09:59:16,1649692756.239,0.063,0,99.750,0.188,0,0,57344,15326,19462,456257536,14877196288,23035904,1314410496,0,4
11-04 09:59:17,1649692757.239,0.062,0.125,99.812,0,0,0,0,15365,20034,456249344,14877196288,23035904,1314418688,0,0
11-04 09:59:18,1649692758.239,0,0,100,0,0,0,0,15808,20306,456245248,14877196288,23035904,1314422784,0,0
11-04 09:59:19,1649692759.239,0.062,0.062,99.875,0,0,0,0,15615,19734,456245248,14877196288,23035904,1314422784,0,0
11-04 09:59:20,1649692760.239,0,0.063,99.937,0,0,0,0,15630,20034,456245248,14877196288,23035904,1314422784,0,0
11-04 09:59:21,1649692761.239,0.063,0,99.937,0,0,0,0,15476,20306,456245248,14877196288,23035904,1314422784,0,0
11-04 09:59:22,1649692762.239,1.128,0.439,98.246,0.188,0,0,28672,19184,24821,456511488,14876921856,23044096,1314422784,0,3
11-04 09:59:23,1649692763.239,0,0,100,0,0,0,0,15725,19844,456511488,14876921856,23044096,1314422784,0,0
11-04 09:59:24,1649692764.239,0.375,0.125,99.500,0,0,0,729088,7852,6108,443850752,14889525248,23044096,1314476032,0,137
11-04 09:59:25,1649692765.239,0,0,100,0,0,0,0,2448,401,443785216,14889590784,23044096,1314471936,0,0
11-04 09:59:26,1649692766.239,0,0,100,0,0,0,0,2556,0,443785216,14889590784,23044096,1314471936,0,0
11-04 09:59:27,1649692767.239,0.062,0,99.750,0.187,0,0,114688,2896,0,443781120,14889590784,23052288,1314467840,0,4
11-04 09:59:28,1649692768.239,0,0.062,99.938,0,0,0,0,2652,0,443678720,14889689088,23052288,1314471936,0,0
11-04 09:59:29,1649692769.239,0,0,100,0,0,0,0,2556,0,443678720,14889689088,23052288,1314471936,0,0
11-04 09:59:30,1649692770.239,0,0,100,0,0,0,0,3264,0,443678720,14889689088,23052288,1314471936,0,0
11-04 09:59:31,1649692771.239,0.062,0,99.938,0,0,0,0,3644,0,443678720,14889689088,23052288,1314471936,0,0
11-04 09:59:32,1649692772.239,2.062,0.750,97.188,0,0,0,0,11318,7852,444731392,14888636416,23052288,1314467840,0,0
