"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node1.fantoch-testing.hyflowtm-pg0.apt.emulab.net",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output client_1.dstat.csv 1",,,,"Date:","11 Apr 2022 09:57:28 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
11-04 09:58:06,1649692686.232,0.062,0.062,99.875,0,0,0,0,17898,22802,462864384,14416916480,104235008,1654566912,0,0
11-04 09:58:07,1649692687.232,0,0.125,99.687,0.188,0,0,16384,18652,24230,462864384,14416908288,104243200,1654566912,0,2
11-04 09:58:08,1649692688.232,0,0,100,0,0,0,0,19296,25322,462610432,14417162240,104243200,1654566912,0,0
11-04 09:58:09,1649692689.232,1.124,0.562,98.314,0,0,0,0,22340,26777,464822272,14414950400,104243200,1654566912,0,0
11-04 09:58:10,1649692690.232,0.188,0.125,99.688,0,0,0,0,18372,25238,463310848,14416461824,104243200,1654566912,0,0
11-04 09:58:11,1649692691.232,0.062,0.062,99.875,0,0,0,0,18326,23832,463310848,14416461824,104243200,1654566912,0,0
11-04 09:58:12,1649692692.232,0.062,0.062,99.688,0.188,0,0,40960,18598,25082,463302656,14416461824,104251392,1654566912,0,2
11-04 09:58:13,1649692693.232,0.125,0.063,99.812,0,0,0,0,18368,22804,464240640,14415523840,104251392,1654566912,0,0
11-04 09:58:14,1649692694.232,0.125,0,99.875,0,0,0,0,19288,25857,463663104,14416101376,104251392,1654566912,0,0
11-04 09:58:15,1649692695.232,0.062,0.125,99.812,0,0,0,0,18897,24483,463335424,14416429056,104251392,1654566912,0,0
11-04 09:58:16,1649692696.232,0,0.063,99.937,0,0,0,0,19403,25124,463335424,14416429056,104251392,1654566912,0,0
11-04 09:58:17,1649692697.232,0,0.063,99.937,0,0,0,0,17939,23088,463335424,14416429056,104251392,1654566912,0,0
11-04 09:58:18,1649692698.232,0,0.063,99.750,0.188,0,0,32768,17647,23110,463327232,14416429056,104259584,1654566912,0,2
11-04 09:58:19,1649692699.232,0,0.125,99.875,0,0,0,0,17309,23090,463327232,14416429056,104259584,1654566912,0,0
11-04 09:58:20,1649692700.232,1.438,0.625,97.938,0,0,0,0,22751,28784,463921152,14415835136,104259584,1654566912,0,0
11-04 09:58:21,1649692701.232,0,0.063,99.937,0,0,0,0,18463,24691,463921152,14415835136,104259584,1654566912,0,0
11-04 09:58:22,1649692702.232,0.063,0,99.937,0,0,0,0,17885,23930,463921152,14415835136,104259584,1654566912,0,0
11-04 09:58:23,1649692703.232,0.062,0.187,99.313,0.437,0,0,712704,17724,23088,463945728,14415802368,104267776,1654566912,0,140
11-04 09:58:24,1649692704.232,0.062,0.062,99.875,0,0,0,0,18388,24264,463945728,14415802368,104267776,1654566912,0,0
11-04 09:58:25,1649692705.232,0,0.063,99.937,0,0,0,0,18271,24210,463945728,14415802368,104267776,1654566912,0,0
11-04 09:58:26,1649692706.232,0.125,0.062,99.813,0,0,0,0,17718,23484,463945728,14415802368,104267776,1654566912,0,0
11-04 09:58:27,1649692707.232,0,0.063,99.937,0,0,0,0,17551,23392,463945728,14415802368,104267776,1654566912,0,0
11-04 09:58:28,1649692708.232,0,0.125,99.500,0.375,0,0,53248,18234,24248,463937536,14415802368,104275968,1654566912,0,9
11-04 09:58:29,1649692709.232,0.125,0.062,99.813,0,0,0,0,18552,24292,463937536,14415802368,104275968,1654566912,0,0
11-04 09:58:30,1649692710.232,1.252,0.501,98.248,0,0,0,0,22462,27938,464945152,14414794752,104275968,1654571008,0,0
11-04 09:58:31,1649692711.232,0.063,0,99.937,0,0,0,0,18779,23791,463978496,14415753216,104275968,1654575104,0,0
11-04 09:58:32,1649692712.232,0,0.125,99.875,0,0,0,0,17153,23678,463978496,14415753216,104275968,1654575104,0,0
11-04 09:58:33,1649692713.232,0.063,0.063,99.687,0.188,0,0,73728,18757,24244,463970304,14415753216,104284160,1654575104,0,7
11-04 09:58:34,1649692714.232,0,0.063,99.937,0,0,0,0,19208,23658,463970304,14415753216,104284160,1654575104,0,0
11-04 09:58:35,1649692715.232,0,0.063,99.937,0,0,0,0,18580,23074,463966208,14415753216,104284160,1654579200,0,0
11-04 09:58:36,1649692716.232,0.125,0.062,99.813,0,0,0,0,18514,24500,463966208,14415753216,104284160,1654579200,0,0
11-04 09:58:37,1649692717.232,0,0,100,0,0,0,0,18061,23974,463966208,14415753216,104284160,1654579200,0,0
11-04 09:58:38,1649692718.232,0.062,0.125,99.688,0.125,0,0,28672,18436,23200,463966208,14415753216,104292352,1654571008,0,3
11-04 09:58:39,1649692719.232,0.188,0.063,99.687,0.063,0,0,4096,21700,27239,464642048,14415069184,104292352,1654579200,0,1
11-04 09:58:40,1649692720.232,0.876,0.313,98.812,0,0,0,0,22411,27310,469766144,14409945088,104292352,1654583296,0,0
11-04 09:58:41,1649692721.232,0.438,0.188,99.374,0,0,0,0,19599,25534,464379904,14415331328,104292352,1654579200,0,0
11-04 09:58:42,1649692722.232,0,0,100,0,0,0,0,18141,23106,464379904,14415331328,104292352,1654579200,0,0
11-04 09:58:43,1649692723.232,0,0.063,99.937,0,0,0,0,19125,24226,464379904,14415331328,104292352,1654579200,0,0
11-04 09:58:44,1649692724.232,0,0,100,0,0,0,36864,19285,23944,464371712,14415331328,104300544,1654579200,0,2
11-04 09:58:45,1649692725.232,0.062,0.062,99.875,0,0,0,0,19022,23694,464371712,14415331328,104300544,1654579200,0,0
11-04 09:58:46,1649692726.232,0.063,0.063,99.875,0,0,0,0,15004,23944,464371712,14415331328,104300544,1654579200,0,0
11-04 09:58:47,1649692727.232,0.063,0,99.937,0,0,0,0,19225,24010,464371712,14415331328,104300544,1654579200,0,0
11-04 09:58:48,1649692728.232,0,0.063,99.937,0,0,0,0,18195,23374,464371712,14415331328,104300544,1654579200,0,0
11-04 09:58:49,1649692729.232,0,0.063,99.750,0.188,0,0,16384,18126,23660,464363520,14415331328,104308736,1654579200,0,2
11-04 09:58:50,1649692730.232,0.062,0.125,99.813,0,0,0,0,18927,23940,464363520,14415331328,104308736,1654579200,0,0
11-04 09:58:51,1649692731.232,1.374,0.437,98.189,0,0,0,0,22608,28755,464048128,14415646720,104308736,1654579200,0,0
11-04 09:58:52,1649692732.232,0,0,100,0,0,0,0,17164,24100,464048128,14415646720,104308736,1654579200,0,0
11-04 09:58:53,1649692733.232,0,0.063,99.937,0,0,0,0,18576,23374,464039936,14415654912,104308736,1654579200,0,0
11-04 09:58:54,1649692734.232,0.063,0,99.750,0.188,0,0,36864,17228,23370,464031744,14415654912,104316928,1654579200,0,2
11-04 09:58:55,1649692735.232,0.062,0.125,99.812,0,0,0,0,20512,25070,464031744,14415654912,104316928,1654579200,0,0
11-04 09:58:56,1649692736.232,0.063,0,99.937,0,0,0,0,16517,23408,464031744,14415654912,104316928,1654579200,0,0
11-04 09:58:57,1649692737.232,0.062,0.250,99.688,0,0,0,0,17706,22822,464031744,14415654912,104316928,1654579200,0,0
11-04 09:58:58,1649692738.232,0.125,0.125,99.750,0,0,0,0,17142,23422,464031744,14415654912,104316928,1654579200,0,0
11-04 09:58:59,1649692739.232,0,0.125,99.812,0.063,0,0,53248,19581,25354,464023552,14415654912,104325120,1654579200,0,9
11-04 09:59:00,1649692740.232,0.063,0.063,99.875,0,0,0,0,18131,23092,464023552,14415654912,104325120,1654579200,0,0
11-04 09:59:01,1649692741.232,1.314,0.438,98.248,0,0,0,0,22060,27903,464240640,14415437824,104325120,1654583296,0,0
11-04 09:59:02,1649692742.232,0,0.063,99.937,0,0,0,0,17771,24936,464666624,14415011840,104325120,1654579200,0,0
11-04 09:59:03,1649692743.232,0.250,0.125,99.625,0,0,0,0,19702,24592,465567744,14414106624,104325120,1654583296,0,0
11-04 09:59:04,1649692744.232,0.125,0.125,99.750,0,0,0,708608,18991,23528,464773120,14414901248,104325120,1654583296,0,135
11-04 09:59:05,1649692745.232,0.125,0.062,99.625,0.187,0,0,49152,7282,5312,464760832,14414901248,104333312,1654587392,0,3
11-04 09:59:06,1649692746.232,0.250,0.063,99.687,0,0,0,0,4037,1607,451465216,14428147712,104333312,1654628352,0,0
11-04 09:59:07,1649692747.232,0,0.062,99.938,0,0,0,0,3508,0,451465216,14428147712,104333312,1654628352,0,0
11-04 09:59:08,1649692748.232,0,0,100,0,0,0,0,3056,0,451465216,14428147712,104333312,1654628352,0,0
11-04 09:59:09,1649692749.232,0,0,100,0,0,0,0,2896,0,451465216,14428147712,104333312,1654628352,0,0
11-04 09:59:10,1649692750.232,0,0.062,99.625,0.312,0,0,106496,3860,0,451358720,14428246016,104341504,1654628352,0,4
11-04 09:59:11,1649692751.232,0.625,0.312,99.063,0,0,0,0,5999,2821,454467584,14425133056,104341504,1654632448,0,0
11-04 09:59:12,1649692752.232,0.625,0.125,99.250,0,0,0,0,3090,2144,451198976,14428397568,104341504,1654636544,0,0
11-04 09:59:13,1649692753.232,0,0,100,0,0,0,0,2828,0,451198976,14428397568,104341504,1654636544,0,0
11-04 09:59:14,1649692754.232,0,0,100,0,0,0,0,4012,0,451198976,14428397568,104341504,1654636544,0,0
11-04 09:59:15,1649692755.232,0,0,100,0,0,0,0,3004,0,451198976,14428397568,104341504,1654636544,0,0
11-04 09:59:16,1649692756.232,0,0.062,99.750,0.188,0,0,61440,3136,75,451190784,14428397568,104349696,1654636544,0,4
11-04 09:59:17,1649692757.232,0,0,100,0,0,0,0,2692,0,451190784,14428397568,104349696,1654636544,0,0
11-04 09:59:18,1649692758.232,0,0.062,99.938,0,0,0,0,3507,0,451190784,14428397568,104349696,1654636544,0,0
11-04 09:59:19,1649692759.232,0,0,100,0,0,0,0,2964,0,451190784,14428397568,104349696,1654636544,0,0
11-04 09:59:20,1649692760.232,0,0.062,99.938,0,0,0,0,3100,0,451190784,14428397568,104349696,1654636544,0,0
11-04 09:59:21,1649692761.232,0,0,100,0,0,0,0,2720,0,451190784,14428397568,104349696,1654636544,0,0
11-04 09:59:22,1649692762.232,0,0.062,99.750,0.188,0,0,12288,2488,0,451182592,14428397568,104357888,1654636544,0,2
11-04 09:59:23,1649692763.232,0,0,100,0,0,0,0,2792,94,451182592,14428397568,104357888,1654636544,0,0
11-04 09:59:24,1649692764.232,0,0,100,0,0,0,0,2788,0,451182592,14428397568,104357888,1654636544,0,0
11-04 09:59:25,1649692765.232,0,0.062,99.938,0,0,0,0,2488,0,451182592,14428397568,104357888,1654636544,0,0
11-04 09:59:26,1649692766.232,0,0,100,0,0,0,0,3110,78,451182592,14428397568,104357888,1654636544,0,0
11-04 09:59:27,1649692767.232,0.125,0.063,99.812,0,0,0,0,4583,2773,452153344,14427426816,104357888,1654636544,0,0
11-04 09:59:28,1649692768.232,0,0,99.812,0.188,0,0,12288,2606,421,451096576,14428475392,104366080,1654636544,0,2
11-04 09:59:29,1649692769.232,0,0.062,99.938,0,0,0,40960,0,0,451096576,14428475392,104366080,1654636544,0,9
11-04 09:59:30,1649692770.232,0.062,0.062,99.875,0,0,0,0,2828,0,451612672,14427959296,104366080,1654636544,0,0
11-04 09:59:31,1649692771.232,0.125,0,99.875,0,0,0,0,3368,259,451694592,14427877376,104366080,1654636544,0,0
11-04 09:59:32,1649692772.232,0.750,0.375,98.874,0,0,0,0,8719,5407,451264512,14428307456,104366080,1654636544,0,0
