"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node3.fantoch-testing.hyflowtm-pg0.apt.emulab.net",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output client_2.dstat.csv 1",,,,"Date:","11 Apr 2022 09:57:28 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
11-04 09:57:47,1649692667.290,0,0,100,0,0,0,0,17860,23466,462700544,14251642880,123604992,1795203072,0,0
11-04 09:57:48,1649692668.290,0.188,0.125,99.688,0,0,0,0,20006,25405,463081472,14251261952,123604992,1795203072,0,0
11-04 09:57:49,1649692669.290,1.065,0.376,98.559,0,0,0,0,21229,27392,462352384,14251991040,123604992,1795203072,0,0
11-04 09:57:50,1649692670.290,0,0,100,0,0,0,0,18220,24338,462352384,14251991040,123604992,1795203072,0,0
11-04 09:57:51,1649692671.290,0,0.063,99.750,0.188,0,0,1454080,17247,23236,462180352,14252154880,123613184,1795203072,0,255
11-04 09:57:52,1649692672.290,0.063,0,99.937,0,0,0,0,17623,24338,462376960,14251958272,123613184,1795203072,0,0
11-04 09:57:53,1649692673.290,0,0.063,99.937,0,0,0,0,18908,24596,462376960,14251958272,123613184,1795203072,0,0
11-04 09:57:54,1649692674.290,0.063,0,99.937,0,0,0,0,18242,23794,462376960,14251958272,123613184,1795203072,0,0
11-04 09:57:55,1649692675.290,0,0,100,0,0,0,0,18135,22922,462376960,14251958272,123613184,1795203072,0,0
11-04 09:57:56,1649692676.290,0,0.063,99.937,0,0,0,0,18032,23752,462376960,14251958272,123613184,1795203072,0,0
11-04 09:57:57,1649692677.290,0.062,0.062,99.750,0.125,0,0,16384,18936,24610,462368768,14251958272,123621376,1795203072,0,2
11-04 09:57:58,1649692678.290,0,0,100,0,0,0,0,17045,22922,462364672,14251958272,123621376,1795207168,0,0
11-04 09:57:59,1649692679.290,1.001,0.626,98.373,0,0,0,0,23190,29575,462950400,14251372544,123621376,1795211264,0,0
11-04 09:58:00,1649692680.290,0,0.063,99.937,0,0,0,0,19202,24910,462946304,14251372544,123621376,1795215360,0,0
11-04 09:58:01,1649692681.290,0,0.063,99.937,0,0,0,16384,18357,23452,462946304,14251372544,123621376,1795211264,0,3
11-04 09:58:02,1649692682.290,0.063,0,99.687,0.250,0,0,53248,14864,23766,462942208,14251372544,123629568,1795207168,0,3
11-04 09:58:03,1649692683.290,0.063,0,99.937,0,0,0,0,20201,25482,462938112,14251372544,123629568,1795211264,0,0
11-04 09:58:04,1649692684.290,0,0.063,99.937,0,0,0,0,16983,23278,462938112,14251372544,123629568,1795211264,0,0
11-04 09:58:05,1649692685.290,0.062,0.062,99.875,0,0,0,0,17945,24130,462938112,14251372544,123629568,1795211264,0,0
11-04 09:58:06,1649692686.290,0,0.063,99.937,0,0,0,57344,18491,23466,462938112,14251372544,123629568,1795211264,0,11
11-04 09:58:07,1649692687.290,0.063,0,99.937,0,0,0,0,19118,24896,462938112,14251372544,123629568,1795211264,0,0
11-04 09:58:08,1649692688.290,0,0.063,99.812,0.125,0,0,16384,17640,23272,462675968,14251626496,123637760,1795211264,0,2
11-04 09:58:09,1649692689.290,1.127,0.501,98.372,0,0,0,0,23996,28519,463462400,14250840064,123637760,1795207168,0,0
11-04 09:58:10,1649692690.290,0,0,100,0,0,0,0,18608,25904,462938112,14251364352,123637760,1795211264,0,0
11-04 09:58:11,1649692691.290,0.062,0.062,99.875,0,0,0,0,17438,22622,462938112,14251364352,123637760,1795211264,0,0
11-04 09:58:12,1649692692.290,0,0.063,99.937,0,0,0,0,17796,24024,462938112,14251364352,123637760,1795211264,0,0
11-04 09:58:13,1649692693.290,0,0.063,99.812,0.125,0,0,40960,20357,25468,462938112,14251364352,123637760,1795211264,0,2
11-04 09:58:14,1649692694.290,0.063,0,99.937,0,0,0,0,17367,23180,462938112,14251364352,123637760,1795211264,0,0
11-04 09:58:15,1649692695.290,0,0.063,99.937,0,0,0,0,18845,24324,462938112,14251364352,123637760,1795211264,0,0
11-04 09:58:16,1649692696.290,0,0.063,99.937,0,0,0,0,19083,24374,462938112,14251364352,123637760,1795211264,0,0
11-04 09:58:17,1649692697.290,0.062,0.062,99.875,0,0,0,0,18634,24338,462938112,14251364352,123637760,1795211264,0,0
11-04 09:58:18,1649692698.290,0.063,0.063,99.875,0,0,0,0,17520,23466,462938112,14251364352,123637760,1795211264,0,0
11-04 09:58:19,1649692699.290,0.125,0.063,99.687,0.125,0,0,16384,20046,26263,463331328,14250967040,123641856,1795211264,0,2
11-04 09:58:20,1649692700.290,1.126,0.438,98.437,0,0,0,0,21052,27392,463331328,14250967040,123641856,1795211264,0,0
11-04 09:58:21,1649692701.290,0.063,0,99.937,0,0,0,0,18871,24688,463331328,14250967040,123641856,1795211264,0,0
11-04 09:58:22,1649692702.290,0,0,100,0,0,0,0,17609,23452,463331328,14250967040,123641856,1795211264,0,0
11-04 09:58:23,1649692703.290,0.062,0.062,99.875,0,0,0,0,18436,24910,463331328,14250967040,123641856,1795211264,0,0
11-04 09:58:24,1649692704.290,0.063,0,99.812,0.125,0,0,36864,18611,24088,463314944,14250975232,123650048,1795211264,0,2
11-04 09:58:25,1649692705.290,0,0.063,99.937,0,0,0,0,17910,23846,463314944,14250975232,123650048,1795211264,0,0
11-04 09:58:26,1649692706.290,0.062,0.062,99.875,0,0,0,0,17580,23452,463314944,14250975232,123650048,1795211264,0,0
11-04 09:58:27,1649692707.290,0,0.063,99.937,0,0,0,0,18648,25196,463314944,14250975232,123650048,1795211264,0,0
11-04 09:58:28,1649692708.290,0,0.063,99.937,0,0,0,0,18538,24024,463310848,14250975232,123650048,1795215360,0,0
11-04 09:58:29,1649692709.290,0,0,99.750,0.250,0,0,28672,17969,23752,463302656,14250975232,123658240,1795215360,0,3
11-04 09:58:30,1649692710.290,1.127,0.501,98.372,0,0,0,0,23303,29575,463388672,14250885120,123658240,1795219456,0,0
11-04 09:58:31,1649692711.290,0.063,0,99.937,0,0,0,0,19078,24596,463380480,14250893312,123658240,1795219456,0,0
11-04 09:58:32,1649692712.290,0,0,100,0,0,0,688128,16944,23452,463077376,14251196416,123658240,1795219456,0,141
11-04 09:58:33,1649692713.290,0,0.063,99.937,0,0,0,0,20073,25182,463405056,14250868736,123658240,1795219456,0,0
11-04 09:58:34,1649692714.290,0,0.063,99.937,0,0,0,0,18529,22922,463405056,14250868736,123658240,1795219456,0,0
11-04 09:58:35,1649692715.290,0,0,99.937,0.063,0,0,49152,18980,24130,463405056,14250868736,123658240,1795219456,0,2
11-04 09:58:36,1649692716.290,0,0.063,99.937,0,0,0,0,18314,24416,463400960,14250868736,123658240,1795223552,0,0
11-04 09:58:37,1649692717.290,0.062,0.062,99.875,0,0,0,8192,18534,24610,463400960,14250868736,123658240,1795223552,0,1
11-04 09:58:38,1649692718.290,0,0,100,0,0,0,0,18661,23508,463400960,14250868736,123658240,1795223552,0,0
11-04 09:58:39,1649692719.290,0.063,0.063,99.875,0,0,0,0,19312,23208,463400960,14250868736,123658240,1795223552,0,0
11-04 09:58:40,1649692720.290,1.250,0.562,98,0.188,0,0,28672,23351,28916,464515072,14249750528,123662336,1795231744,0,3
11-04 09:58:41,1649692721.290,0.063,0.063,99.875,0,0,0,0,19006,24817,463675392,14250590208,123662336,1795223552,0,0
11-04 09:58:42,1649692722.290,0.063,0,99.937,0,0,0,28672,18389,23194,463675392,14250590208,123662336,1795223552,0,7
11-04 09:58:43,1649692723.290,0,0.063,99.937,0,0,0,0,19796,24882,463659008,14250606592,123662336,1795223552,0,0
11-04 09:58:44,1649692724.290,0.062,0.062,99.875,0,0,0,0,15043,24052,463659008,14250606592,123662336,1795223552,0,0
11-04 09:58:45,1649692725.290,0,0.063,99.812,0.125,0,0,36864,18752,23738,463650816,14250606592,123670528,1795223552,0,2
11-04 09:58:46,1649692726.290,0,0,100,0,0,0,0,19059,23766,463650816,14250606592,123670528,1795223552,0,0
11-04 09:58:47,1649692727.290,0,0.063,99.937,0,0,0,0,19048,24108,463650816,14250606592,123670528,1795223552,0,0
11-04 09:58:48,1649692728.290,0.063,0.063,99.875,0,0,0,0,18421,23766,463650816,14250606592,123670528,1795223552,0,0
11-04 09:58:49,1649692729.290,0.063,0,99.937,0,0,0,0,18153,23466,463650816,14250606592,123670528,1795223552,0,0
11-04 09:58:50,1649692730.290,0.062,0.062,99.875,0,0,0,0,18769,24094,463650816,14250606592,123670528,1795223552,0,0
11-04 09:58:51,1649692731.290,1.190,0.438,98.247,0.125,0,0,16384,22279,28330,464244736,14250004480,123678720,1795223552,0,2
11-04 09:58:52,1649692732.290,0.063,0,99.937,0,0,0,0,17909,24503,464244736,14250004480,123678720,1795223552,0,0
11-04 09:58:53,1649692733.290,0,0,100,0,0,0,0,18135,22922,464236544,14250012672,123678720,1795223552,0,0
11-04 09:58:54,1649692734.290,0.063,0.063,99.875,0,0,0,0,17827,24338,464363520,14249885696,123678720,1795223552,0,0
11-04 09:58:55,1649692735.290,0,0.063,99.937,0,0,0,0,19254,23194,464363520,14249885696,123678720,1795223552,0,0
11-04 09:58:56,1649692736.290,0.062,0.125,99.625,0.187,0,0,36864,16926,24080,464355328,14249885696,123686912,1795223552,0,2
11-04 09:58:57,1649692737.290,0,0,100,0,0,0,0,18024,23452,464355328,14249885696,123686912,1795223552,0,0
11-04 09:58:58,1649692738.290,0.063,0.063,99.875,0,0,0,0,17537,24052,464355328,14249885696,123686912,1795223552,0,0
11-04 09:58:59,1649692739.290,0.062,0.062,99.875,0,0,0,0,18921,24338,464351232,14249885696,123686912,1795227648,0,0
11-04 09:59:00,1649692740.290,0,0.063,99.937,0,0,0,0,18727,24052,464351232,14249885696,123686912,1795227648,0,0
11-04 09:59:01,1649692741.290,1.252,0.501,98.123,0.125,0,0,28672,22346,28267,465010688,14249218048,123695104,1795227648,0,3
11-04 09:59:02,1649692742.290,0.062,0.062,99.875,0,0,0,0,17763,25074,464994304,14249234432,123695104,1795227648,0,0
11-04 09:59:03,1649692743.290,0.062,0.125,99.812,0,0,0,8192,19534,23708,464994304,14249234432,123695104,1795227648,0,1
11-04 09:59:04,1649692744.290,0.063,0,99.937,0,0,0,0,9005,7054,465108992,14249115648,123695104,1795231744,0,0
11-04 09:59:05,1649692745.290,0.375,0.125,99.500,0,0,0,0,4025,1325,451182592,14262992896,123695104,1795272704,0,0
11-04 09:59:06,1649692746.290,0,0.062,99.938,0,0,0,0,2964,0,451182592,14262992896,123695104,1795272704,0,0
11-04 09:59:07,1649692747.290,0,0,99.688,0.312,0,0,114688,3440,64,451174400,14262992896,123703296,1795272704,0,4
11-04 09:59:08,1649692748.290,0,0.062,99.938,0,0,0,8192,3192,0,451174400,14262992896,123703296,1795272704,0,2
11-04 09:59:09,1649692749.290,0,0,100,0,0,0,0,2964,0,451174400,14262992896,123703296,1795272704,0,0
11-04 09:59:10,1649692750.290,0,0.062,99.938,0,0,0,0,3860,0,451174400,14262992896,123703296,1795272704,0,0
11-04 09:59:11,1649692751.290,1.251,0.313,98.437,0,0,0,0,5863,3387,452874240,14261293056,123703296,1795280896,0,0
11-04 09:59:12,1649692752.290,0.125,0.125,99.750,0,0,0,0,3198,1578,451665920,14262497280,123703296,1795276800,0,0
11-04 09:59:13,1649692753.290,0,0,99.812,0.188,0,0,782336,2856,0,451395584,14262759424,123711488,1795276800,0,142
11-04 09:59:14,1649692754.290,0,0,100,0,0,0,0,3944,0,451624960,14262530048,123711488,1795276800,0,0
11-04 09:59:15,1649692755.290,0,0.062,99.938,0,0,0,0,3412,0,451624960,14262530048,123711488,1795276800,0,0
11-04 09:59:16,1649692756.290,0,0,100,0,0,0,0,2732,0,451624960,14262530048,123711488,1795276800,0,0
11-04 09:59:17,1649692757.290,0,0.062,99.938,0,0,0,0,2996,64,451624960,14262530048,123711488,1795276800,0,0
11-04 09:59:18,1649692758.290,0,0,100,0,0,0,53248,3739,0,451624960,14262530048,123711488,1795276800,0,10
11-04 09:59:19,1649692759.290,0,0,99.937,0.063,0,0,12288,2488,0,451616768,14262530048,123719680,1795276800,0,2
11-04 09:59:20,1649692760.290,0,0.062,99.938,0,0,0,0,3304,0,451616768,14262530048,123719680,1795276800,0,0
11-04 09:59:21,1649692761.290,0,0,100,0,0,0,0,2652,0,451616768,14262530048,123719680,1795276800,0,0
11-04 09:59:22,1649692762.290,0,0.062,99.938,0,0,0,0,2860,94,451616768,14262530048,123719680,1795276800,0,0
11-04 09:59:23,1649692763.290,0,0,100,0,0,0,0,2352,0,451616768,14262530048,123719680,1795276800,0,0
11-04 09:59:24,1649692764.290,0,0,100,0,0,0,0,2924,0,451616768,14262530048,123719680,1795276800,0,0
11-04 09:59:25,1649692765.290,0,0.062,99.813,0.125,0,0,12288,2216,0,451608576,14262530048,123727872,1795276800,0,2
11-04 09:59:26,1649692766.290,0,0,100,0,0,0,0,3100,0,451608576,14262530048,123727872,1795276800,0,0
11-04 09:59:27,1649692767.290,0,0.062,99.938,0,0,0,0,0,0,451608576,14262530048,123727872,1795276800,0,0
11-04 09:59:28,1649692768.290,0,0,100,0,0,0,0,2652,0,451608576,14262530048,123727872,1795276800,0,0
11-04 09:59:29,1649692769.290,0,0.062,99.938,0,0,0,0,2448,0,451608576,14262530048,123727872,1795276800,0,0
11-04 09:59:30,1649692770.290,0,0,100,0,0,0,0,3196,108,451608576,14262530048,123727872,1795276800,0,0
11-04 09:59:31,1649692771.290,0,0.062,99.875,0.062,0,0,12288,2652,0,451600384,14262530048,123736064,1795276800,0,2
11-04 09:59:32,1649692772.290,0.939,0.376,98.685,0,0,0,0,6737,2887,456597504,14257532928,123736064,1795276800,0,0
