"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node1.ltseng-123454.hyflowtm-pg0.utah.cloudlab.us",,,,"User:","root"
"Cmdline:","dstat -t -T -cdnm --io --output client_1.dstat.csv 1",,,,"Date:","12 Apr 2022 16:04:16 MDT"
"system","epoch","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"io/total",
12-04 16:04:30,1649801070.415,0.063,0,99.937,0,0,0,2162688,21320,20862,591859712,64110944256,71057408,2511433728,0,384
12-04 16:04:31,1649801071.415,0,0,100,0,0,0,0,21323,21440,591859712,64110944256,71057408,2511433728,0,0
12-04 16:04:32,1649801072.415,0.063,0,99.937,0,0,0,0,20208,20672,591859712,64110944256,71057408,2511433728,0,0
12-04 16:04:33,1649801073.415,0.063,0,99.875,0.063,0,0,32768,21621,21602,591970304,64110825472,71065600,2511433728,0,4
12-04 16:04:34,1649801074.415,0.063,0.063,99.875,0,0,0,0,22466,21789,592781312,64110014464,71065600,2511433728,0,0
12-04 16:04:35,1649801075.415,0.063,0.063,99.875,0,0,0,122880,22397,23270,592781312,64110014464,71065600,2511433728,0,22
12-04 16:04:36,1649801076.415,0.125,0.062,99.812,0,0,0,0,22009,22770,593059840,64109735936,71065600,2511433728,0,0
12-04 16:04:37,1649801077.415,1.689,0.438,97.874,0,0,0,0,25339,26491,592535552,64110260224,71065600,2511433728,0,0
12-04 16:04:38,1649801078.415,0,0,100,0,0,0,65536,21385,21056,592527360,64110260224,71073792,2511433728,0,4
12-04 16:04:39,1649801079.415,0.125,0,99.875,0,0,0,0,21194,21408,592519168,64110268416,71073792,2511433728,0,0
12-04 16:04:40,1649801080.415,0,0,100,0,0,0,0,21128,21230,592519168,64110268416,71073792,2511433728,0,0
12-04 16:04:41,1649801081.415,0,0.063,99.937,0,0,0,0,20690,20534,592515072,64110268416,71073792,2511437824,0,0
12-04 16:04:42,1649801082.415,0.063,0.063,99.875,0,0,0,0,21254,20674,592515072,64110268416,71073792,2511437824,0,0
12-04 16:04:43,1649801083.415,0.063,0,99.875,0.063,0,0,57344,21890,21488,592506880,64110268416,71081984,2511437824,0,6
12-04 16:04:44,1649801084.415,0,0.063,99.937,0,0,0,0,21552,21616,592506880,64110268416,71081984,2511437824,0,0
12-04 16:04:45,1649801085.415,0,0,100,0,0,0,16384,20783,21246,592506880,64110268416,71081984,2511437824,0,2
12-04 16:04:46,1649801086.415,0.063,0.063,99.875,0,0,0,0,21373,21618,592506880,64110268416,71081984,2511437824,0,0
12-04 16:04:47,1649801087.415,1.503,0.501,97.996,0,0,0,0,26329,26498,594661376,64108105728,71081984,2511446016,0,0
12-04 16:04:48,1649801088.415,0,0,100,0,0,0,90112,21277,21270,593862656,64108892160,71090176,2511441920,0,6
12-04 16:04:49,1649801089.415,0.063,0.063,99.875,0,0,0,0,21814,21436,593862656,64108892160,71090176,2511441920,0,0
12-04 16:04:50,1649801090.415,0.063,0,99.937,0,0,0,0,20373,20692,593862656,64108892160,71090176,2511441920,0,0
12-04 16:04:51,1649801091.415,0,0.063,99.937,0,0,0,32768,20841,21242,593862656,64108892160,71090176,2511441920,0,6
12-04 16:04:52,1649801092.415,0.125,0,99.875,0,0,0,0,20650,20336,593862656,64108892160,71090176,2511441920,0,0
12-04 16:04:53,1649801093.415,0.062,0.125,99.812,0,0,0,32768,21137,21056,593854464,64108892160,71098368,2511441920,0,4
12-04 16:04:54,1649801094.415,0.125,0,99.875,0,0,0,0,21133,21438,593854464,64108892160,71098368,2511441920,0,0
12-04 16:04:55,1649801095.415,0.063,0.063,99.875,0,0,0,0,20666,21054,593854464,64108892160,71098368,2511441920,0,0
12-04 16:04:56,1649801096.415,0.063,0,99.937,0,0,0,0,21024,21052,593854464,64108892160,71098368,2511441920,0,0
12-04 16:04:57,1649801097.415,0.751,0.313,98.936,0,0,0,0,24641,24381,598528000,64104218624,71098368,2511454208,0,0
12-04 16:04:58,1649801098.415,0.689,0.376,98.873,0.063,0,0,65536,22161,23971,594030592,64108716032,71106560,2511437824,0,4
12-04 16:04:59,1649801099.415,0.063,0.063,99.875,0,0,0,0,19893,20120,594006016,64108732416,71106560,2511441920,0,0
12-04 16:05:00,1649801100.415,0.063,0,99.937,0,0,0,0,21135,20864,594006016,64108732416,71106560,2511441920,0,0
12-04 16:05:01,1649801101.415,0.125,0.063,99.812,0,0,0,16384,20313,20286,594014208,64108724224,71106560,2511441920,0,2
12-04 16:05:02,1649801102.415,0.063,0,99.937,0,0,0,0,20782,21048,594395136,64108343296,71106560,2511441920,0,0
12-04 16:05:03,1649801103.415,0.063,0.063,99.875,0,0,0,98304,22420,21616,594386944,64108343296,71114752,2511441920,0,4
12-04 16:05:04,1649801104.415,0,0.063,99.937,0,0,0,0,21742,21620,594374656,64108351488,71114752,2511446016,0,0
12-04 16:05:05,1649801105.415,0.063,0,99.937,0,0,0,0,21253,21422,594374656,64108351488,71114752,2511446016,0,0
12-04 16:05:06,1649801106.415,0.188,0.063,99.750,0,0,0,0,23060,23263,594890752,64107835392,71114752,2511446016,0,0
12-04 16:05:07,1649801107.415,0,0.063,99.937,0,0,0,0,21760,22212,595083264,64107642880,71114752,2511446016,0,0
12-04 16:05:08,1649801108.415,1.686,0.625,97.689,0,0,0,0,26674,28828,595214336,64107511808,71114752,2511446016,0,0
12-04 16:05:09,1649801109.415,0,0.125,99.875,0,0,0,90112,21044,21548,595214336,64107503616,71122944,2511446016,0,6
12-04 16:05:10,1649801110.415,0.063,0.063,99.875,0,0,0,0,22761,22421,593911808,64108806144,71122944,2511446016,0,0
12-04 16:05:11,1649801111.415,0.063,0,99.937,0,0,0,1572864,21307,21410,593825792,64108892160,71122944,2511446016,0,288
12-04 16:05:12,1649801112.415,0,0.063,99.937,0,0,0,0,22004,21038,593825792,64108892160,71122944,2511446016,0,0
12-04 16:05:13,1649801113.415,0.188,0,99.812,0,0,0,0,20785,21250,593825792,64108892160,71122944,2511446016,0,0
12-04 16:05:14,1649801114.415,0.125,0.125,99.688,0.062,0,0,65536,21015,21442,593817600,64108892160,71131136,2511446016,0,4
12-04 16:05:15,1649801115.415,0.187,0.062,99.750,0,0,0,0,20912,21052,593817600,64108892160,71131136,2511446016,0,0
12-04 16:05:16,1649801116.415,0.063,0,99.937,0,0,0,0,21250,21056,593817600,64108892160,71131136,2511446016,0,0
12-04 16:05:17,1649801117.415,0.125,0.062,99.812,0,0,0,0,21819,21246,593817600,64108892160,71131136,2511446016,0,0
12-04 16:05:18,1649801118.415,1.502,0.626,97.872,0,0,0,0,25800,25527,595296256,64107409408,71131136,2511458304,0,0
12-04 16:05:19,1649801119.415,0.188,0,99.812,0,0,0,98304,20629,21639,594300928,64108396544,71139328,2511450112,0,6
12-04 16:05:20,1649801120.415,0.125,0,99.875,0,0,0,0,21532,21426,594292736,64108404736,71139328,2511450112,0,0
12-04 16:05:21,1649801121.415,0.063,0.063,99.875,0,0,0,24576,21795,21618,594292736,64108404736,71139328,2511450112,0,6
12-04 16:05:22,1649801122.415,0.125,0.062,99.812,0,0,0,0,21691,21796,594292736,64108404736,71139328,2511450112,0,0
12-04 16:05:23,1649801123.415,0.125,0.062,99.812,0,0,0,0,20845,21070,594292736,64108404736,71139328,2511450112,0,0
12-04 16:05:24,1649801124.415,0.062,0.125,99.750,0.062,0,0,57344,21861,21618,594280448,64108404736,71147520,2511454208,0,6
12-04 16:05:25,1649801125.415,0.063,0.063,99.875,0,0,0,0,20906,21056,594280448,64108404736,71147520,2511454208,0,0
12-04 16:05:26,1649801126.415,0.125,0,99.875,0,0,0,16384,21201,21258,594280448,64108404736,71147520,2511454208,0,4
12-04 16:05:27,1649801127.415,0.062,0.125,99.813,0,0,0,0,20441,20888,594280448,64108404736,71147520,2511454208,0,0
12-04 16:05:28,1649801128.415,0.063,0.063,99.875,0,0,0,0,20435,20864,594280448,64108404736,71147520,2511454208,0,0
12-04 16:05:29,1649801129.415,1.629,0.376,97.995,0,0,0,90112,20761,20374,595369984,64107302912,71155712,2511454208,0,6
12-04 16:05:30,1649801130.415,0.062,0,99.938,0,0,0,0,5426,3230,594706432,64107954176,71155712,2511462400,0,0
12-04 16:05:31,1649801131.415,0.375,0.063,99.562,0,0,0,0,2104,1099,581619712,64121040896,71155712,2511454208,0,0
12-04 16:05:32,1649801132.415,0,0,100,0,0,0,16384,3201,0,580874240,64121733120,71155712,2511507456,0,2
12-04 16:05:33,1649801133.415,0,0,100,0,0,0,0,1887,0,580874240,64121733120,71155712,2511507456,0,0
12-04 16:05:34,1649801134.415,0.062,0,99.938,0,0,0,0,1680,0,580874240,64121733120,71155712,2511507456,0,0
12-04 16:05:35,1649801135.415,0,0,100,0,0,0,237568,1838,0,580866048,64121733120,71163904,2511507456,0,8
12-04 16:05:36,1649801136.415,0.062,0,99.938,0,0,0,0,1560,0,580866048,64121733120,71163904,2511507456,0,0
12-04 16:05:37,1649801137.415,0,0,100,0,0,0,0,1887,0,580866048,64121733120,71163904,2511507456,0,0
12-04 16:05:38,1649801138.415,0,0,100,0,0,0,0,1140,0,580866048,64121733120,71163904,2511507456,0,0
12-04 16:05:39,1649801139.415,1.500,0.500,98,0,0,0,0,5841,5160,580329472,64122269696,71163904,2511507456,0,0
12-04 16:05:40,1649801140.415,0,0,100,0,0,0,0,1920,74,580321280,64122277888,71163904,2511507456,0,0
12-04 16:05:41,1649801141.415,0,0,99.938,0.062,0,0,65536,1214,74,580313088,64122277888,71172096,2511507456,0,4
12-04 16:05:42,1649801142.415,0.125,0,99.875,0,0,0,0,2561,1467,581124096,64121466880,71172096,2511507456,0,0
12-04 16:05:43,1649801143.415,0.062,0,99.938,0,0,0,0,1728,1046,581124096,64121466880,71172096,2511507456,0,0
12-04 16:05:44,1649801144.415,0.062,0,99.938,0,0,0,0,3446,1052,581115904,64121475072,71172096,2511507456,0,0
12-04 16:05:45,1649801145.415,0,0,100,0,0,0,0,2258,1504,581115904,64121475072,71172096,2511507456,0,0
12-04 16:05:46,1649801146.415,0.062,0,99.938,0,0,0,0,2933,992,581115904,64121475072,71172096,2511507456,0,0
12-04 16:05:47,1649801147.415,0.063,0.063,99.875,0,0,0,147456,1832,984,580702208,64121888768,71180288,2511499264,0,28
12-04 16:05:48,1649801148.415,0,0,100,0,0,0,0,2073,0,580321280,64122261504,71180288,2511507456,0,0
12-04 16:05:49,1649801149.415,0.062,0,99.938,0,0,0,0,1080,0,580321280,64122261504,71180288,2511507456,0,0
12-04 16:05:50,1649801150.415,0,0,100,0,0,0,0,1980,60,580321280,64122261504,71180288,2511507456,0,0
12-04 16:05:51,1649801151.415,0,0,100,0,0,0,0,1560,0,580321280,64122261504,71180288,2511507456,0,0
12-04 16:05:52,1649801152.415,0.062,0,99.938,0,0,0,1417216,1980,60,580321280,64122261504,71180288,2511507456,0,264
12-04 16:05:53,1649801153.415,0,0,99.938,0.062,0,0,65536,1320,0,580313088,64122261504,71188480,2511507456,0,4
12-04 16:05:54,1649801154.415,0.062,0,99.938,0,0,0,0,1086,66,580313088,64122261504,71188480,2511507456,0,0
12-04 16:05:55,1649801155.415,0,0,100,0,0,0,0,1500,74,580313088,64122261504,71188480,2511507456,0,0
12-04 16:05:56,1649801156.415,0,0,100,0,0,0,0,2127,0,580313088,64122261504,71188480,2511507456,0,0
12-04 16:05:57,1649801157.415,0.062,0,99.938,0,0,0,8192,1320,0,580313088,64122261504,71188480,2511507456,0,2
12-04 16:05:58,1649801158.415,0,0,100,0,0,0,0,1289,0,580313088,64122261504,71188480,2511507456,0,0
12-04 16:05:59,1649801159.415,0.062,0,99.938,0,0,0,24576,2325,0,580304896,64122261504,71196672,2511507456,0,4
12-04 16:06:00,1649801160.415,0.876,0.250,98.874,0,0,0,0,4837,3215,585342976,64117215232,71196672,2511519744,0,0
